5e9380f446f95dd42251ae09474d92b0ba4362a2abeaa741272bb618130f0e0d,5a90afce3a42dc0f840981c54668122e2c74266994a64289cb0e7d5a52086a68,127e753e2ad2ee9d4ada4961f80c66a1ae96e54990b12db056254d9a7266e11d,b46fd95f5aad3ebd64c01a0785928652bae42592e4c0e7edab6928649cf540ec,9ed63df46bdbda29fd7e61c2d75382b579c301c96415eaa2653c6583e0d148a1,63e3a4ee710a6df7d1c8023769192e3f8df17453a3eb423a51cdd73652c970f2,01d48cf1cfa3993ad8c9f3068ed7afe6b7438e0147690f002fb932bc3418f5c2,0b13d7b903009e025d9aaadfce1fc1996443c141867de4f3624c6e17e1820c30,230c4d66b75741baf3dfce952861d7ab65a85b2ac9b5dd79483e178f04f291de
"279","1","0","在買來的布丁上，\n全部寫上\n宮子的名字～","1","4","100702","0","1"
"280","1","0","如果沒有了布丁\n還不如死了比較好喲。\n啊，已經掛了呀～  ","1","5","100702","0","1"
"281","8","0","有那傢伙在，\n還有布丁。這一定是\n所謂的天國喲。","1","101","100702","0","1"
"282","8","0","那傢伙才不是\n公主騎士呢。\n是布丁騎士喲～","1","102","100702","0","1"
"283","1","0","右布丁，左布丁。\n後面也是布丁♪\n前面是你喲～！","1","1","100702","0","2"
"284","1","0","如果投胎轉世去了，\n卻沒有布丁的話，\n地獄呀～……","1","2","100702","0","2"
"285","1","0","今天要跟你一起\n去買布丁呦，\n強制的呦～　","1","3","100702","0","2"
"286","1","0","要上供品給，\n死去的人們喲～\n所以記得每天都要拿布丁\n來供奉宮子喲～","1","4","100702","0","2"
"287","8","0","和你一起\n到處玩耍。\n就好像是要投胎轉世了\n一樣開心喲～！ ","1","101","100702","0","2"
"288","8","0","如果是你的話，\n宮子願意\n分享布丁呦～ ","1","102","100702","0","2"
"289","1","0","嗚～好睏喲……\n準備要回去第二次的\n回籠覺喲。 ","1","1","100702","1","2"
"290","1","0","我～好～恨～好～恨～\n……如果天還亮著\n就嚇不到人了～ ","1","2","100702","2","2"
"291","1","0","咻～飄呀飄～☆\n趁一片漆黑\n要盡量惡作劇呦～♪","1","3","100702","3","2"
"292","1","0","光線穿透身體\n沒辦法好好照鏡子呀～  ","1","1","100702","0","3"
"293","1","0","好平靜～\n如果現在吃布丁的話\n一定會比\n平常更加美味～♪ ","1","2","100702","0","3"
"294","1","0","呣～……雖然很可愛\n但是才不會\n把布丁分給你喲～ 　","1","3","100702","0","3"
"295","1","0","哈～　感覺真舒服喲……\n快要投胎轉世了喲…… ","1","4","100702","0","3"
"296","1","0","難，難道說\n宮子要被\n火葬在這了嗎？ ","1","5","100702","0","3"
"297","1","0","不管是體力還是肌肉，\n都和幽靈沒有關係喲～！　","1","6","100702","0","3"
"298","1","0","好好吃～\n如果是布丁口味\n一定更好吃呦～ ","1","7","100702","0","3"
"299","1","0","如果有\n布丁的寫真集\n就好了喲～  ","1","8","100702","0","3"
"301","1","0","就算太陽消失，\n我也會用我的美\n照亮大地！","1","1","100801","0","1"
"302","1","0","嗯～，這房間\n需要我的肖像畫\n與雕像呢。","1","2","100801","0","1"
"303","1","0","美之女神與愛之女神\n在創造我的時候，使出\n全力了吧♪","1","3","100801","0","1"
"304","1","0","在我誕生的同時\n所有的美都成了\n過去的遺物了呦！","1","4","100801","0","1"
"305","1","0","哇比昨天變得更\n可愛了。明天會\n變得\n多美呢？","1","5","100801","0","1"
"306","4","0","只要有我在\n就是對那個人的\n招待了吧。","1","101","100801","0","1"
"307","8","0","我的可愛，\n呵呵……是為了\n那個人存在的","1","102","100801","0","1"
"308","1","0","喂～，我\n可愛嗎？\n呵呵，早就知道了☆","1","1","100801","0","2"
"309","1","0","叫我？\n想跟可愛的我說話\n的心情是可以理解的呦。","1","2","100801","0","2"
"310","1","0","呵呵，觸碰到我的話\n或許你也會\n變美呦？","1","3","100801","0","2"
"311","1","0","怎麼樣呢，\n今天的我。\n是美麗？　還是可愛呢？\n喂，哪個？","1","4","100801","0","2"
"312","4","0","那個人現在，\n也在想著\n可愛的我嗎……","1","101","100801","0","2"
"313","8","0","是美麗？\n映照在你眼裡的我\n變得更加的漂亮。","1","102","100801","0","2"
"314","1","0","美麗的我\n美好的一天\n要開始囉！","1","1","100801","1","2"
"315","1","0","那──麼，下午也要\n既可愛又美麗\n華麗且優雅地♪","1","2","100801","2","2"
"316","1","0","想說泡完\n灑滿整片\n玫瑰花瓣的玫瑰浴後\n再睡的♪","1","3","100801","3","2"
"317","1","0","鏡子啊，鏡子。適合\n這世上最可愛的我\n的人是誰呢？","1","1","100801","0","3"
"318","1","0","我坐過的沙發\n會升級成\n「美的沙發」！","1","2","100801","0","3"
"319","1","0","哇，好可愛！\n……不過，還是無法\n跟我相比就是！","1","3","100801","0","3"
"320","1","0","香氣就像把衣服披在\n身上般圍繞著我……\n真美、太美了！","1","4","100801","0","3"
"321","1","0","隨便接近的話\n可是會造成火傷的……\n火焰跟我很像呢","1","5","100801","0","3"
"322","1","0","雖然不擅長運動，但我\n運動的身影還是很可愛\n可愛……真是罪過♪","1","6","100801","0","3"
"323","1","0","就連食物，\n被我吃過之後\n都變可愛了……","1","7","100801","0","3"
"324","1","0","我碰觸到的瞬間，\n這本書就\n沾染上美了","1","8","100801","0","3"
"326","1","0","我的美貌\n是為了大家\n而存在的呦！","1","1","100802","0","1"
"327","1","0","嗯～，這房間\n需要我的肖像畫\n與雕像呢。","1","2","100802","0","1"
"328","1","0","如果變得更美的話\n我會引起\n大陸上的\n戰爭的呦！","1","3","100802","0","1"
"329","1","0","在我誕生的同時\n所有的美都成了\n過去的遺物了呦！","1","4","100802","0","1"
"330","1","0","大家要不要\n一起討論\n我的可愛程度呢……？","1","5","100802","0","1"
"331","8","0","只要有我在\n就是對那個人的\n招待了吧。","1","101","100802","0","1"
"332","8","0","那個人現在\n也在想著\n可愛的我嗎……","1","102","100802","0","1"
"333","1","0","美之女神與愛之女神\n在創造我的時候，使出\n全力了吧♪","1","1","100802","0","2"
"334","1","0","就算忌妒我的美\n也沒什麼意義呦。\n因為我們等級不同嘛。","1","2","100802","0","2"
"335","1","0","要用我的化妝品嗎？\n一起變可愛吧。","1","3","100802","0","2"
"336","1","0","只要有我在，這個房間\n就會變成美之神殿♪\n會成為蘭德索爾\n新的觀光聖地呢！","1","4","100802","0","2"
"337","8","0","叫我？\n想跟可愛的我說話\n的心情是可以理解的呦。","1","101","100802","0","2"
"338","8","0","是美麗？\n映照在你眼裡的我\n變得更加的漂亮。","1","102","100802","0","2"
"339","1","0","像旭日一般，\n我的美麗\n映照著周圍呦。","1","1","100802","1","2"
"340","1","0","為了維持\n我的美貌，\n必須吃午餐了。","1","2","100802","2","2"
"341","1","0","想說泡完\n灑滿整片\n玫瑰花瓣的玫瑰浴後\n再睡的♪","1","3","100802","3","2"
"342","1","0","鏡子啊，鏡子。適合\n這世上最可愛的我\n的人是誰呢？","1","1","100802","0","3"
"343","1","0","我坐過的沙發\n會升級成\n「美的沙發」！","1","2","100802","0","3"
"344","1","0","對於可愛的東西，\n就能直接稱讚可愛。\n我很可愛吧！","1","3","100802","0","3"
"345","1","0","香氣就像把衣服披在\n身上般圍繞著我……\n真美、太美了！","1","4","100802","0","3"
"346","1","0","因為寒冷\n是皮膚的敵人！\n這裡可是我的地盤呢！","1","5","100802","0","3"
"347","1","0","雖然不擅長運動，但我\n運動的身影還是很可愛\n可愛……真是罪過♪","1","6","100802","0","3"
"348","1","0","就連食物\n被我吃過之後\n都變可愛了……","1","7","100802","0","3"
"349","1","0","我碰觸到的瞬間\n這本書就\n沾染上美了","1","8","100802","0","3"
"351","1","0","「第十部第20章：\n終焉之戰，開幕」\n……這樣就好了！","1","1","100901","0","1"
"352","1","0","下次把一個我的\n魔法傳授給\n吉格魯特吧。","1","2","100901","0","1"
"353","1","0","這裡風都\n吹不進來呢……\n想通風換氣！","1","3","100901","0","1"
"354","1","0","對了，要把前陣子\n跟七七香借的書\n還回去才行……","1","4","100901","0","1"
"355","1","0","首先取下繃帶\n從手發出龍形\n的火炎……","1","5","100901","0","1"
"356","4","0","吉格魯特……\n現在在哪裡\n做什麼呢……","1","101","100901","0","1"
"357","8","0","最近，他的身影\n變的好耀眼……\n為什麼……？","1","102","100901","0","1"
"358","1","0","知道字典在哪嗎？\n……別問我\n在找的理由。","1","1","100901","0","2"
"359","1","0","沒錯！\n也幫你的招式\n取名字吧！","1","2","100901","0","2"
"360","1","0","被我觸摸以後\n力量不會被奪走的\n也只有你了吧？","1","3","100901","0","2"
"361","1","0","什麼事？\n該不會是被我的魔瞳\n給迷倒了吧？","1","4","100901","0","2"
"362","4","0","你在身邊的話\n就能非常地安心……\n……真是不可思議","1","101","100901","0","2"
"363","8","0","別，別突然出現\n在眼前啦！　會害我\n心跳個不停啦！","1","102","100901","0","2"
"364","1","0","「覺醒」了嗎……\n出發囉，前往\n討伐邪惡的戰爭！","1","1","100901","1","2"
"365","1","0","白天「那些人」也\n不會來襲……\n可以休息片刻。","1","2","100901","2","2"
"366","1","0","怎麼了？　夜晚才\n剛開始……呼……\n才，才不想睡嘞！","1","3","100901","3","2"
"367","1","0","總覺得少了什麼啊……\n來製作暗黒騎士\n的徽章好了。","1","1","100901","0","3"
"368","1","0","嗚……！\n打算把我引誘\n進沉睡之國嗎！","1","2","100901","0","3"
"369","1","0","我是會被這種\n東西籠絡的人嗎！\n……才不會呢！","1","3","100901","0","3"
"370","1","0","使用這個的話\n似乎就會更加散發出\n那樣的氛圍。","1","4","100901","0","3"
"371","1","0","這就是我們所追求的\n安寧嗎……\n還不錯……","1","5","100901","0","3"
"372","1","0","這點程度\n跟前世的激鬥\n相比的話……！","1","6","100901","0","3"
"373","1","0","最近不缺錢……\n不，太感謝了……","1","7","100901","0","3"
"374","1","0","這裡居然也\n埋藏著\n前世的記憶……","1","8","100901","0","3"
"376","1","0","「第 13 部第 1 章\n吉格魯特」\n……總算登場了呢。","1","1","100902","0","1"
"377","1","0","怎麼回事……為何\n那麼輕易的就\n轉為負債了呢！？","1","2","100902","0","1"
"378","1","0","果然所謂的轉世者\n這個設定有夠帥……\n我真是天才呢…","1","3","100902","0","1"
"379","1","0","對了，要把前陣子\n跟七七香借的書\n還回去才行……","1","4","100902","0","1"
"380","1","0","是時候該\n儲存今天的魔力了\n魔力又會用完的……","1","5","100902","0","1"
"381","1","0","最近只要他在身邊，\n就會心跳加速。\n為什麼呢？","1","101","100902","0","1"
"382","8","0","吉，吉格魯特……！\n不行……即使是妄想\n也無法好好地說出口……","1","102","100902","0","1"
"383","8","0","怎麼了？　帶來\n新的獎金\n的資訊了嗎？","1","1","100902","0","2"
"384","1","0","光是報上本名\n跟那姿勢，\n就足以壓倒對手的技術。","1","2","100902","0","2"
"385","1","0","聽好了，\n絕對不能中途打斷\n詠唱魔法喔？","1","3","100902","0","2"
"386","1","0","喔喔，現在剛好\n正在製作\n你專用的設定集哦！","1","4","100902","0","2"
"387","1","0","你在身邊的話\n就能非常地安心……\n……真是不可思議","1","101","100902","0","2"
"388","8","0","別，別突然出現\n在眼前啦！　會害我\n心跳個不停啦！","1","102","100902","0","2"
"389","8","0","是不是因為熬夜的關係呢，\n還是很想睡……不行！\n畢竟這是組織的陷阱呢！","1","1","100902","1","2"
"390","1","0","在平穩的時期\n要盡量\n儲存魔力才行……","1","2","100902","2","2"
"391","1","0","一到了夜晚，\n力量好像就會增強呢。\n……不會嗎？","1","3","100902","3","2"
"392","1","0","總覺得少了什麼啊……\n來製作暗黒騎士\n的徽章好了。","1","1","100902","0","3"
"393","1","0","可，可惡\n的睡神……\n我可是不會輸的……","1","2","100902","0","3"
"394","1","0","噗噗噗……\n把你當成\n特別團員吧。","1","3","100902","0","3"
"395","1","0","使用這個的話\n似乎就會更加散發出\n那樣的氛圍。","1","4","100902","0","3"
"396","1","0","這就是我們所追求的\n安寧嗎……\n還不錯……","1","5","100902","0","3"
"397","1","0","為了迎向新的戰鬥\n除了魔力\n還必須鍛鍊體力！","1","6","100902","0","3"
"398","1","0","吃飯是\n能轉換成魔力\n的體力的根本！","1","7","100902","0","3"
"399","1","0","呵呵呵……\n只要學會這個，\n就能變得更強……！","1","8","100902","0","3"
"401","1","0","王子先生舉止\n真的很優雅，感覺就像\n王子先生呢。","1","1","101001","0","1"
"402","1","0","這本繪本裡的王子，\n好像王子先生，\n真不錯呢♪","1","2","101001","0","1"
"403","1","0","人家如果掉了玻璃鞋\n的話，王子先生\n會幫我找回來嗎。","1","3","101001","0","1"
"404","1","0","當上真步真步王國\n下任國王的王子先生～\n……真想看看呢","1","4","101001","0","1"
"405","1","0","來為王子先生\n打毛線，\n編織點什麼吧。","1","5","101001","0","1"
"406","4","0","真步公主與王子先生，\n是來自繪本世界\n的最佳情侶。","1","101","101001","0","1"
"407","8","0","跟王子先生\n在一起的話\n胸口就靜不下來\n一直跳個不停。","1","102","101001","0","1"
"408","1","0","不覺得咱們站在一起\n看起來就像是\n娃娃一般嗎？","1","1","101001","0","2"
"409","1","0","把王子先生\n帶回國內的話\n大家應該都會\n非常歡迎的吧。","1","2","101001","0","2"
"410","1","0","王子先生，\n就好像從繪本裡\n走出來的人一樣～","1","3","101001","0","2"
"411","1","0","人家的說話方式\n很慢條斯理\n嗎？","1","4","101001","0","2"
"412","4","0","真步公主的手\n好冰，王子先生\n請幫我暖一暖？","1","101","101001","0","2"
"413","8","0","如果人家被施了邪惡\n魔法的話，王子先生\n會用吻幫我解咒嗎？","1","102","101001","0","2"
"414","1","0","早上小鳥先生也\n餓了所以\n到處飛來飛去。","1","1","101001","1","2"
"415","1","0","用大福當茶點\n雖然不錯\n但餅乾也很棒呢。","1","2","101001","2","2"
"416","1","0","雖然人家平時\n就常愛幻想……\n但現在真的是睡覺時間了。","1","3","101001","3","2"
"417","1","0","要去見\n王子先生的話，\n不好好打扮\n可不行呢。","1","1","101001","0","3"
"418","1","0","是張典雅的\n好椅子呢\n休息一下吧。","1","2","101001","0","3"
"419","1","0","可愛的小東西\n好多，\n就像真步真步王國\n一樣呢。","1","3","101001","0","3"
"420","1","0","真舒服呀。就好像\n在花田裡一樣呢。","1","4","101001","0","3"
"421","1","0","好暖和呀。\n就連心裡\n都暖起來了呢。","1","5","101001","0","3"
"422","1","0","呼呼，公主殿下\n是不會做\n激烈運動的～","1","6","101001","0","3"
"423","1","0","嚼啊嚼…雖然沒法\n吃得很快\n但真好吃呢","1","7","101001","0","3"
"424","1","0","繪本，繪本～\n真是幸福呢♪","1","8","101001","0","3"
"426","1","0","真想成為\n能讓王子先生驕傲的公主～","1","1","101002","0","1"
"427","1","0","南瓜馬車配上\n玻璃鞋……\n真想要呢。","1","2","101002","0","1"
"428","1","0","人家如果掉了玻璃鞋\n的話，王子先生\n會幫我找回來嗎。","1","3","101002","0","1"
"429","1","0","當上真步真步王國\n下任國王的王子先生～\n……真想看看呢","1","4","101002","0","1"
"430","1","0","這繪本\n真的很有趣呦。\n念給\n王子先生聽吧。","1","5","101002","0","1"
"431","8","0","真步公主與王子先生\n是來自繪本世界\n的最佳情侶。","1","101","101002","0","1"
