b13a69e7c3ec32b4a10281d7ff04e719b6e776cc82e443f7704f328d2989a3d5,f4d64b94e8770339842bba35bbd438bd73981ef7c6e6ca7b88a3ec45782bdde6,27346d2d85127bdd8d77025a6dd49329a90594a9df33a4125b45e42710a03517,1ee85c9e4d58c446c271c9a2f2726a040d0f6537267bbee8c70af5ce546ab08c,0f65433906a8d60647fa40a8815bc0699b7a1dbe8c52371ef596267d9bad4dcf,3b58ae079a2b38f5f1449b7dac4916ab5d80c2196498874b95ff5b5251b1dbc4,b0120e16a081f8017bf4e8f1df8bd8a4df5d59fc93bd5bd88a733f5ce8e33e11,3433ef541353fa85c48486cb79c27e9b92e47995b408311adaed96fed0d5c2a6,7e7ac13a369d3a8387ec3e792d00ae98ed078e5ca38f3ebaf963d575ddf651c1,9d7b370fb6397dabe9dfea9d23e6cd9b5fabf8ef51c691a11b91974888aca7f8,a2b838aa0b37bc7c70c5241ec5279e6cb0865b4037a862460307112db6e8abc0,3dbcdbb5897d019d29f961162d0e96443b349586f92f536dbd61ec90d3726d27,940ad591cec3dd74bd417b70c5fccc44ba82a167c72c11aaca377bcaf1215e00,b6f48c0c2f9927b068289d753e5d6ff4ce6c5624570c0cf9bd1b9e37cf779eca,81539dced907b36e6f1f1e35508b504c61794cf8d84bc21944ff21d81978ded8,33b385096998e5eaefc14ee85aa797da5e20be0fa2f6c12849b7ef3fe87716f9,3fa9bba0cadb6cbb8ada0d68e7d07f1a78692e6ee79685b817ffbac0f7792058,81f164a3f5f24049abea58e7f70e58d05421dd7ddc2abd5667c835836f06d792,63ce1204f4f7f196d3d45f4c54a233644f4441026c59c1f34ee5cc0250888735,51f154a54a87341f52d39867acdfd96a8b96db5ce60f1a85ff489f1dbd7624a8,c5fedea0cfe698d7cfac3d1369b589e8a9e06b86246f9468dd44cd47d75f1ad6,8ee277bf3095546981f57e8872e98784085ed12bd4dfa1a7bbb523336bf9de2a,0aac6b3250d7220441cef8494f0a1dabecdd5eeabe4537d2feb5a4d285df4d09,e6240c957f4a72a27be8aa89e6288a08e871f262098b2ff5907b64aef89357da,96e73b556f1a06ff1ec2a66a48dde85e33a272716bb07dc1c769e7e937b798d0,454ce2e729f28624f567eb1b055775f9d4fe30d0abe957227b550440fca9db3e,44b02a5b7a44ff15e20f53b2f7f12f39ae75f8661c2cfee03c6e3c5ba2c89fb3,591a25d0d41ad36409391bf8dc88350abcbf40f4faeef402133c30dbaa27d5ca,3193d74f6746a5c4880e07d091e4dd7d3469cd22aa9d09feba5e10b8db2f30f7,d29d882cdc2cb09f5ecaa3c1634a76d339e5200ea23c4a92479a1d593c5f6c27,89a5d56748aba177be1e1ac3fc93da75c1e61d9a696e3fdb60958ee8e8a488b9,08cd4f0c6bd61f3174a45b2f6612311219dbf89b06f8372be713994f985a8294,f2ff70b883917c6bc0e1c92112b6d76cb7f422173c4f2b64340a4c36f97c9147,a7f5c39d245bf15d1b9f5a60345b6041ff7cf6213dd1985ee1fb3952484cdc26,429b8ca306a77184914c377e29362894fb45ffc41d3d7fb8c524fc4049eb135b,5b0e74b189144d0655f29552ca07aab79939002fcf3a135a0e0da4d680091a1e,24bdb115445c455a4ecf1d02b76c6957375d77355e2f2847ac27339dcebd0656,b5654c0d24c5313155b1985cf3979208d384afb566151d9d11bbd1aaf7247f72,ddaa860f12ecc815e99aad0ad2b17fa7c89ff27cbfa37e873c8fc792f53201bf,eb8dd94f9edc604c745764f62f412e912bd68db5353bf0471ddb40fa7ba5a3ef,0e080d873c237c2a56ca28728d8db4850b7ce7faaebe255b5aeb32c668eb4072,8d05953df57ec74f8ad0003f8de557e9223aab87b70a6f0dcd1ec6c67bfab414,87dfee763c0b6dd85eb2a7d248894d2b3d7cfcbe5dade8e08324e10efb0b8e78,2c0317aa1399d88b3ed15941fed738a57a8a317cf63852b4e90946c5f939caa5,d2f08013539e226de4c705dfde8dfa0b33af4dd5b45474d3af6bc574d9ae39d7,ced9ea161ad67025242c9a9317d3db0882328b7dad0f8978fef173888636a974,de031f4ab5de4ea53b567dcc079fbd5c7e24e8527ba5aca2b9842fc4024a9f9c,dcf3c733f4a20c231195af104da45a97e02c86a11f91f7d68e3dd1121c720ff4,085e94586b19095655130f3f541fdf45c43fd6916f3d884dc7b538bafb0bb37a,143c8ec15f273aa8b88256296c3e368380defb817647892e8a6df779d1bc37d6,ab5ae659eefd41426a3b3b91572d9978dd11e5f49f5ade719b65b993c65b9840,bdc7b5db74141658919dbaf033109ae5732a58ea3684ac5ca108d3e2deee745c,ccc4ee9c35906bc9ca52a1dffaf5371db5ca713ba87fc6758c6d5ab9ac7e7576,cf9524cfb9a015e2ad9b293f3febc32d17a92b927ab613be605d3567593635b9,a703e00b013e40939a18e07a83dcf3f274feb80c43b39cb00ffb1b8471971a94,c078006f4750cf8ed5ee43a8b93904b5d721ac6cbde3bb66c5d80e10a5e21031,921c674caf28a990da695cba444e654ac57b928882bdcfd1ff64ecb18a43cbf4,4d2f9ce00ac9e53678800e74e354ead23a074e1ec5a410cb382cbdcc78f4e78f,0fbe2e0bdbe76e8033499d819987e597541ff936061193ca38f9632d17df18c4,e2083188c20719979227787219a122b0304d580283ac6535b8682221b9990d41,675efad525566cdf05da5961c08ba88da5284bdf73f2625133e5ecf49108d653,a223cb16d0b0fff3e5e39e2862b9eb6fa8b52533917aa720ea96698d5e7f5d22,065057912a34d335c1d7eac8845b2900eba79c712297873c3e6180e118142418,81e66047991f78bf70890865b4ca59422d0d211efc3e4a73a84fbd03a4a8b3c2,bbab95f630bc261e7d7add1edde67554619c8b5bb24960ac9a8edabbd846f193
"0","0","0","103","301","0","402","301","301","0","0","0","113","0","0","0","3","0","0","0","301","0","0","0","0","0","0","0","0","0","301","0","-1","0","106","0","0","0","0","105","0","0","0","0","301","0","0","0","301","0","301","0","0","301","0","0","301","0","101303","1","0","0","0","0","0"
"0","0","0","133","0","0","0","0","0","0","0","0","113","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","0","101304","1","0","0","0","0","0"
"0","0","0","105","0","402","0","0","0","0","0","0","113","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","148","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101305","1","0","0","0","0","0"
"0","0","0","147","0","0","0","0","0","0","0","0","114","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101401","1","0","0","0","401","0"
"0","0","0","102","0","0","0","0","0","0","0","0","114","0","0","0","2","301","0","0","0","0","0","0","0","0","0","0","0","301","0","301","-2","0","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","0","301","101402","1","301","0","0","301","301"
"301","0","0","120","0","0","0","301","301","301","0","0","114","301","301","0","3","0","0","301","0","0","0","0","0","301","0","301","0","0","301","0","-2","301","301","301","0","0","301","0","0","0","301","0","301","301","402","0","0","0","301","0","0","301","0","0","301","0","101403","1","0","0","301","0","0"
"0","0","303","104","303","303","303","303","303","0","303","0","114","0","0","0","4","0","303","0","303","0","303","0","0","0","303","0","0","0","303","0","-2","0","0","0","0","303","0","0","303","0","0","0","0","0","303","303","303","303","303","0","0","0","303","0","303","0","101404","1","0","0","0","0","0"
"0","0","0","103","0","404","0","0","0","0","0","0","114","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101405","1","0","0","0","0","0"
"0","0","0","102","0","0","0","0","0","0","0","0","115","0","0","0","1","0","0","0","123","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101501","1","0","0","0","0","0"
"0","0","0","140","0","0","0","0","0","0","0","301","115","0","0","303","2","0","0","0","0","301","0","301","301","0","0","0","303","303","0","0","0","0","0","0","303","0","0","117","0","0","0","301","0","0","0","0","0","0","0","301","301","0","0","303","0","303","101502","1","0","301","0","303","0"
"0","0","0","105","0","0","0","0","0","301","0","0","115","301","0","0","3","0","0","0","0","0","0","0","0","301","0","301","0","0","0","0","0","0","0","301","0","0","301","104","0","0","301","0","0","301","0","0","0","0","0","0","0","111","0","0","0","0","101503","1","0","0","301","0","0"
"0","0","0","139","0","303","0","0","0","0","0","0","115","0","0","0","4","303","0","0","0","0","303","0","0","0","0","0","0","0","0","303","0","0","0","0","0","303","0","133","0","0","0","0","0","0","303","303","0","303","0","0","0","0","0","0","0","0","101504","1","303","0","0","0","303"
"0","0","0","102","0","0","0","0","0","0","0","0","115","402","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101505","1","0","0","0","0","0"
"0","0","0","105","0","0","0","0","0","0","0","0","116","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","105","0","101601","1","0","0","0","0","0"
"0","0","0","133","0","0","0","0","0","0","0","0","116","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101602","1","0","0","0","0","0"
"0","0","301","103","0","0","122","0","402","0","301","0","116","401","0","0","3","301","301","301","0","0","301","0","0","0","301","0","0","0","0","301","1","0","301","0","0","301","0","101","301","0","0","0","0","0","301","301","0","301","0","0","0","0","301","0","0","0","101603","1","301","0","0","0","301"
"0","0","0","108","0","0","0","0","0","0","0","0","116","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101604","1","0","0","0","0","0"
"0","0","0","104","0","0","0","122","0","0","0","0","116","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101605","1","0","0","0","0","0"
"0","303","0","142","0","0","0","0","303","0","0","0","117","0","0","405","1","0","0","0","0","303","0","0","0","0","0","0","0","0","303","0","-3","0","0","0","0","0","0","103","0","0","0","0","303","0","0","0","0","0","0","0","0","303","0","0","303","0","101701","1","0","0","0","0","0"
"0","0","301","102","0","0","301","0","0","0","0","0","117","0","0","301","2","301","0","0","0","0","301","0","0","0","0","0","301","301","0","301","-3","0","0","0","301","0","0","104","0","301","0","0","0","0","301","301","0","0","401","0","0","0","0","301","0","301","101702","1","301","0","0","301","301"
"0","0","0","108","303","0","402","303","303","0","0","0","117","0","0","0","3","0","0","0","303","0","0","0","0","0","0","0","0","0","303","0","-3","0","0","0","0","0","0","112","0","0","0","0","303","0","0","0","303","0","303","0","0","303","0","0","303","0","101703","1","0","0","0","0","0"
"0","0","303","103","0","0","303","0","0","0","0","0","117","0","0","303","4","0","303","0","0","0","0","0","0","0","0","0","303","303","0","0","-3","0","0","0","303","0","0","101","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","303","101704","1","0","0","0","303","0"
"0","0","0","104","0","0","0","0","0","0","0","0","117","0","0","0","5","0","142","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","402","0","101705","1","0","0","0","0","0"
"0","0","0","137","0","0","0","0","0","0","0","0","118","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","112","0","0","0","0","104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101801","1","0","0","0","0","0"
"0","0","0","103","0","402","0","0","0","0","0","0","118","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","107","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","101802","1","0","0","0","0","0"
"301","301","0","104","301","301","0","301","301","0","149","0","118","0","0","0","3","0","0","301","301","0","0","0","0","0","301","0","0","0","301","0","-1","301","301","0","0","0","0","102","301","0","0","0","301","0","0","0","301","0","301","0","0","301","301","0","301","0","101803","1","0","0","0","0","0"
"0","0","0","150","0","0","0","401","0","0","0","0","118","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","403","0","0","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101804","1","0","0","0","0","0"
"0","0","0","104","0","0","0","0","0","0","0","0","118","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101805","1","0","0","0","0","0"
"0","0","0","145","0","0","0","0","0","0","0","0","119","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101901","1","0","0","0","0","0"
"0","0","0","103","0","0","0","0","0","0","0","0","119","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103","0","0","0","0","0","117","0","0","0","0","0","0","0","105","0","0","0","0","101902","1","0","0","0","0","0"
"0","0","0","105","0","121","0","0","0","0","0","0","119","0","0","0","3","303","0","0","0","0","303","0","0","0","0","0","0","0","0","303","0","0","0","0","0","303","0","105","0","0","0","0","0","0","303","303","0","303","0","0","0","0","120","0","0","0","101903","1","303","0","0","0","303"
"0","0","303","104","0","0","303","0","0","0","303","0","119","0","0","0","4","0","303","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","101","303","105","0","0","0","0","0","402","0","0","0","0","0","0","303","0","0","0","101904","1","0","0","0","0","0"
"0","0","0","125","0","0","0","0","143","0","0","0","119","0","0","0","5","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","101905","1","0","0","0","0","0"
"0","0","0","136","0","0","0","0","0","0","403","0","120","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102001","1","0","0","0","0","0"
"0","0","301","104","0","0","301","0","0","0","301","0","120","0","0","0","2","0","301","0","0","0","0","0","0","0","301","0","0","0","0","0","-1","0","0","0","0","0","0","105","301","112","0","0","0","0","0","0","0","0","0","0","0","118","301","0","0","0","102002","1","0","0","0","0","0"
"0","0","0","105","122","0","0","0","0","0","0","0","120","0","0","0","3","301","0","0","0","0","301","0","0","0","0","0","0","0","0","301","-1","0","0","0","0","0","0","102","0","0","0","0","0","0","301","301","0","0","0","0","0","0","141","0","0","0","102003","1","301","0","0","0","301"
"0","0","0","102","0","0","0","0","0","0","0","0","120","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","402","0","104","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","0","0","102004","1","0","0","0","0","0"
"0","0","0","109","0","0","0","0","105","0","0","0","120","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102005","1","0","0","0","0","0"
"0","0","0","103","0","104","0","0","0","0","0","0","121","0","0","0","1","408","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102101","1","0","0","0","0","0"
"0","0","0","102","0","133","0","0","0","0","0","0","121","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","0","0","102102","1","0","0","0","0","0"
"0","0","0","105","0","145","0","0","0","0","0","0","121","0","0","0","3","301","0","402","0","0","301","0","0","0","0","0","0","0","0","301","-2","0","0","0","0","301","0","301","0","0","0","0","0","0","301","301","0","301","0","0","0","0","0","0","0","0","102103","1","301","0","0","0","301"
"303","0","0","120","0","105","0","0","0","0","303","0","121","0","0","0","4","401","0","303","0","401","0","0","0","0","303","0","0","0","0","0","-2","303","303","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","102104","1","0","0","0","0","0"
"0","0","0","131","0","102","0","0","0","0","0","0","121","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","403","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102105","1","0","0","0","0","0"
"0","0","303","104","0","105","0","0","0","0","303","0","122","0","0","0","1","0","303","303","0","0","0","0","0","0","303","0","0","0","0","0","-3","0","129","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","102201","1","0","0","0","0","0"
"0","0","0","102","303","135","0","303","303","0","0","0","122","0","0","0","2","0","0","0","303","0","0","0","0","0","0","0","0","0","303","0","-3","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","303","0","303","0","0","303","0","0","303","403","102202","1","0","0","0","0","0"
"0","0","0","103","0","102","0","0","0","0","0","0","122","0","0","0","3","303","0","0","0","0","303","0","0","0","0","0","0","303","0","303","-3","0","0","0","119","303","0","303","0","0","0","0","0","0","303","303","0","303","0","0","0","403","0","303","0","303","102203","1","303","0","0","303","303"
"0","0","0","140","303","124","0","303","303","0","0","0","122","0","401","0","4","0","0","0","303","0","0","0","0","0","0","0","0","0","303","0","-3","0","0","0","0","0","0","0","0","0","0","0","303","0","0","0","303","0","303","0","0","303","0","0","303","0","102204","1","0","0","0","0","0"
"0","0","301","112","0","103","301","0","0","0","105","0","122","0","0","0","5","403","301","0","0","0","0","0","0","0","0","0","0","0","0","0","-3","0","0","0","0","0","0","0","0","301","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102205","1","0","0","0","0","0"
"0","0","105","134","0","103","0","0","0","0","0","0","123","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","304","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102301","1","0","0","0","0","304"
"0","0","150","101","0","142","0","0","0","0","0","303","123","0","0","0","2","0","0","0","0","0","0","303","303","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","0","0","0","0","0","102302","1","0","303","0","0","0"
"0","0","102","114","0","144","0","0","0","0","0","0","123","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","401","-2","125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","102303","1","0","0","0","0","0"
"0","0","130","103","0","104","0","0","0","0","0","0","123","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","402","0","0","0","0","0","0","0","0","0","0","0","402","102304","1","0","0","0","0","0"
"0","0","103","105","0","102","0","0","0","0","0","0","123","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102305","1","304","0","0","0","0"
"0","0","129","103","0","102","0","0","0","0","0","0","124","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102401","1","0","0","0","0","0"
"0","0","121","105","0","120","0","0","0","0","0","0","124","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","402","0","102402","1","401","0","0","0","0"
"0","0","105","113","0","104","0","0","0","0","0","301","124","0","0","0","3","0","0","0","0","0","0","301","301","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","0","0","0","0","0","102403","1","0","301","0","0","0"
"0","0","104","133","0","126","0","0","0","0","0","0","124","0","0","0","4","0","0","401","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","402","102404","1","0","0","0","0","0"
"0","0","103","104","0","103","0","0","0","0","0","0","124","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102405","1","0","0","0","0","0"
"0","0","102","105","0","104","0","0","0","0","0","0","125","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102501","1","0","0","0","0","0"
"0","0","106","107","0","113","0","0","0","0","0","0","125","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","401","0","0","-1","0","401","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102502","1","0","0","0","0","0"
"0","0","103","104","0","103","0","0","0","0","0","0","125","0","401","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102503","1","0","0","0","0","401"
"0","0","146","137","0","131","0","0","0","0","0","303","125","401","0","0","4","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","0","0","0","402","0","102504","1","401","303","0","0","0"
"0","0","104","103","0","102","0","0","0","0","0","0","125","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102505","1","0","0","0","0","0"
"0","0","0","111","0","401","0","0","0","0","0","0","126","0","0","303","1","0","0","0","0","0","0","0","0","0","0","0","303","303","0","0","5","0","0","0","303","0","0","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","303","102601","1","0","0","0","303","0"
"0","0","0","108","0","0","0","0","0","0","0","0","126","0","0","303","2","0","0","0","0","0","0","0","0","0","0","0","303","303","0","0","5","0","0","0","303","0","0","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","0","303","102602","1","0","0","0","303","0"
"0","0","0","149","0","301","0","0","0","0","0","0","126","0","0","0","3","301","0","0","0","0","301","0","0","0","0","0","0","0","0","301","5","0","0","0","0","301","0","104","401","0","0","0","138","0","301","301","0","301","0","0","0","0","0","0","0","0","102603","1","301","0","0","0","301"
"0","301","0","105","0","0","0","0","0","0","0","301","126","0","0","0","4","0","0","0","0","301","0","301","301","0","0","0","0","0","0","0","5","0","0","0","0","0","0","108","0","0","0","301","0","0","0","0","0","0","0","301","301","0","0","0","0","0","102604","1","0","301","0","0","0"
"401","0","0","106","0","0","0","0","0","0","0","0","126","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102605","1","0","0","0","0","0"
"0","0","303","124","0","0","303","401","0","0","303","0","127","0","0","303","1","0","303","0","0","0","0","0","0","0","303","0","0","0","0","0","4","0","0","0","0","0","0","0","112","303","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102701","1","0","0","0","0","0"
"0","0","303","127","301","0","303","301","301","0","303","0","127","0","0","303","2","0","303","0","301","0","0","0","0","0","303","0","0","0","301","0","4","0","0","0","0","0","0","0","0","303","0","0","301","0","0","0","301","0","301","0","0","301","0","0","301","0","102702","1","0","0","0","0","0"
"0","0","0","110","0","0","0","0","0","0","0","0","127","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","401","117","0","0","0","0","0","0","0","0","0","132","0","0","0","0","0","0","0","102703","1","0","0","0","0","0"
"0","0","301","106","303","303","301","303","303","0","301","0","127","0","0","301","4","0","301","0","303","0","303","0","0","0","301","0","0","0","303","0","4","0","0","0","0","303","0","0","0","301","0","0","0","0","0","303","303","303","303","0","0","0","0","0","0","0","102704","1","0","0","0","0","0"
"0","0","301","108","0","0","301","0","0","0","301","0","127","0","0","301","5","0","301","0","0","0","0","0","0","0","301","0","0","0","0","0","4","0","0","0","0","0","0","0","147","301","0","0","0","0","0","0","401","0","0","0","0","0","0","0","0","0","102705","1","0","0","0","0","0"
"0","0","0","123","0","401","0","0","0","0","0","303","128","0","0","0","1","0","0","0","0","0","0","0","303","0","0","0","0","401","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","303","303","0","0","0","0","0","102801","1","0","303","0","0","0"
"0","0","0","143","303","303","0","0","0","0","0","0","128","0","0","303","2","303","0","0","0","0","303","0","0","0","0","0","303","303","0","303","40","0","0","0","303","303","0","303","0","0","0","0","0","0","303","303","303","303","0","0","0","0","0","303","0","303","102802","1","303","0","0","303","303"
"303","0","0","115","0","0","0","0","0","303","0","0","128","303","303","0","3","0","0","0","0","0","0","0","0","303","0","303","0","0","0","0","40","303","0","303","0","0","303","0","0","0","303","0","0","303","0","0","0","0","0","0","0","0","0","0","0","0","102803","1","131","0","303","0","0"
"0","0","0","119","0","0","0","0","0","0","0","301","128","0","0","0","4","0","0","0","303","0","0","0","301","0","0","0","0","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","301","301","0","0","0","0","0","102804","1","0","301","0","0","0"
"0","0","0","135","301","301","0","301","0","0","0","0","128","0","0","0","5","301","0","0","401","0","301","0","0","0","0","0","0","301","301","301","40","0","0","0","0","301","0","301","0","0","0","0","0","0","301","301","301","301","301","0","0","0","0","301","0","301","102805","1","301","0","0","301","301"
"0","0","0","113","0","0","0","0","0","0","0","0","129","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","401","0","0","0","0","121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","106","0","102901","1","0","0","0","0","0"
"0","0","402","147","0","0","0","0","0","0","0","0","129","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","102902","1","0","0","0","0","0"
"301","303","0","130","0","0","0","0","0","301","0","303","129","301","301","0","3","0","0","301","0","303","0","303","303","301","0","301","0","0","0","0","40","301","301","301","401","401","301","105","0","0","301","303","303","301","0","0","0","0","0","303","303","303","0","0","149","0","102903","1","0","303","301","0","0"
"0","0","0","131","303","0","0","0","0","0","0","0","129","0","0","0","4","0","0","0","303","0","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","303","0","0","0","0","0","0","0","0","0","102904","1","0","0","0","0","0"
