eeb17fc10f1384e3ab25d6b0869c92642e2bef3b1a90aa36584206f9e634505d,f20338bc03a7d5c570c58b70616d24c4267473a39761814988c18b34a77f77dc,f8a4048561af44bd3567ef6378a71080698b13819f0cc3eb799260e15a18771e,49b9d0763870bef838dab31041e1419e4ae890b42a5e2e8c52334a8fd45f3db6,1b6f2d63cf34f340b9f8690b407753b7fd243655bb91c551f707d4c0ac359444,6a3f7ce3ca75a959970afa49ced9f986d06b950f14a5b36cf94fb796acba0e46,a46b4a08b0f2b5aceecf64e5a9215a65fa0df268f1d09e842728b94f78c3fe90,00e1a36fc8dc5cfeba259f50d7a383a0d6fc8f3d6932b1046909fe53e8d6f33d,195177324f50dc8852b90e194356bb21d5963529e854c11a820a4b4b10e3e34c,97d8d22219db0ecc44e510e04e76bd3885a98af6c36994930e695e5bf669c508,4a439bcafa668d8c2e1ad3c6388bbc2d6d5ae4c2b275a2d0299d428bc39b65ea,b92f374ab20e99d5739227990bfa0b274a81bcdf3dae05854326762489d84619,d252b8dfb62be2d76810eedf1180cce97d7d9c8f10258c9331df04f59eb71435,092fb2eecb41edfa9db2335a1781299024db3d90d550fa6820dd26c0cdd825bc,e4fd2215bfc3d9af2cc1749d2f3d27edbcada0e320b6040d16005b9fc6de7879,2c32965b3dbe819c3ce080cc62aefbfa5161ffe8e9bd4e61a48041b4e4cec441,d5dcede0f3b480838f31b31d8bf34fc00e63fe093a26cf2acce480b0342dbe7b,6e8da6454d5ff2439fef1f97394ed3e10873c7f017266c6589a7f6e35879336c,935373651a14d637a4d6e24e9981cc137d695be75d47009e5f37cbaea3fbb64f,1bac725dff116b01214ec51f07feee7ff77fe3304f741365b65ff131104655e8,73b452b31c7b4ea4af1dce4f8100f4685b3e223d28368b02d24d6bb78160aebc,e6fd139d6fe2b8875d2d5e3c541b7504f01ce812e0eb08872a53b73f14638824,abcf6afb562d4bc190c003dc4fdaab097015b2c474010cc15b0775364c60f00a,e6b3881b7d9120ac57b48fe5a01aca330640281228b9f2b34eb40eb9bd927c89,c92c332ecd09ce3ab36d4d5cccb7ee23b68377233e7d3ecb59e32b575d6043f8,33ee519c49979dca7c0e6d0d6e2de6d5b6b802a03311cfa4a6171dbe9468dc71,fa5ddec6161aa82eb905a815defd5a6d9e88a0ad4caa99c040fbdbcb8ce441a0,3522520060639509f5286fda710585412f79b4a7f3ef30c994a04d67949fa972,9c2972a55f5e30d55f13f08a19691a76abd91c9aab8ca67f3de397686af16eb7,8b1355c815d745b9031d7c41a4d8a717ad53336ae79c7ad6e0cac915f2ff5f00,f6c9f61b4be213c28e4d87fd73d1ee42ea2088d8a5f35ccdf0ec411f327729af,989ac9c704b030fea0a9ed7256dd8f8209a8ee7e1bf50eeeaf1e4b593197c891,934ff4110bd0df472a9634e399eaab6cacd0fb0995e4e2779259097cb19a1b34,b38a34c1f8dad75b0c66ab3880916869b5c5e7df420e2c7fa3e40a0f0d44824c,e61a9667d84a42c79f9c2c75c3a624795675499c56f7733dbce0e959e15e2008,7ecc50c71940c6ebbafed6f2ca1109c73241c8cc8d63fa45fb6e7da9b5a89fae,18eb6feec00b228cb8aa0e38561eaa096786a04168de88e4d802012f36bfad3b,0ee1671c97d469314b0d0412e0502edd26003b575dea3ee5a7fa668b9c749019,2905dba9c8114ef758941cb74b8d969de8e561c9c706d1fa5ddd541ca8a5de1f,2f9d47c3bc72ab4a47a6baa4ad3d65ad66a43e8e51d84d27c31dd6baff990a76,6b66a49fb36d63d671585b46ecf2ba742e958614a1f64ec7580cc4cc769f5039,ad4f381048857d970b2d553491555cf97e0a1314597418a91da81d3c52935ef2,fbc7b9415b029fa39f13084d8f1e770e1c6a7a2bd0ba179b1d1dbc2b87f3161a,96badbc0f7bd7c57f171b796586e428ab319700a117167e7f8bfe2ba5250658f
"1.3","1.5","1092107","401068871","0","0","1","0","345","0","2","0","1.2","10920105","1000000","0","710071","1092106","1092108","2","0","0","1092","1092110","2","0","10920104","401068861","401068891","0","1.2","10920102","2","0","3","1.4","401068881","0","10920101","0.06","1092109","0","401068901","10920103"
"1.8","2","1092112","401068921","0","0","1","0","346","0","4","0","1.6","10920105","1000000","0","710071","1092111","1092113","2","0","0","1092","1092115","4","0","10920104","401068911","401068941","0","1.6","10920102","3","0","4","1.9","401068931","0","10920101","0.06","1092114","0","401068951","10920103"
"2.4","2.6","1092116","401068921","0","0","1","0","347","0","4","0","2","10920105","1000000","0","710071","1092116","1092116","2","0","0","1092","1092116","5","0","10920104","401068911","401068941","0","2","10920102","3","0","-1","2.4","401068931","0","10920101","0.06","1092116","0","401068951","10920103"
"1.3","1.5","1093102","401069171","0","0","1","0","348","0","1","0","1.2","10930105","1000000","0","710081","1093101","1093103","1","0","0","1093","1093105","1","0","10930104","401069161","401069191","0","1.2","10930102","1","0","1","1.4","401069181","0","10930101","0.03","1093104","0","401069201","10930103"
"1.3","1.5","1093107","401069221","0","0","1","0","349","0","2","0","1.2","10930105","1000000","0","710081","1093106","1093108","2","0","0","1093","1093110","2","0","10930104","401069211","401069241","0","1.2","10930102","2","0","3","1.4","401069231","0","10930101","0.06","1093109","0","401069251","10930103"
"1.8","2","1093112","401069271","0","0","1","0","350","0","4","0","1.6","10930105","1000000","0","710081","1093111","1093113","2","0","0","1093","1093115","4","0","10930104","401069261","401069291","0","1.6","10930102","3","0","4","1.9","401069281","0","10930101","0.06","1093114","0","401069301","10930103"
"2.4","2.6","1093116","401069271","0","0","1","0","351","0","4","0","2","10930105","1000000","0","710081","1093116","1093116","2","0","0","1093","1093116","5","0","10930104","401069261","401069291","0","2","10930102","3","0","-1","2.4","401069281","0","10930101","0.06","1093116","0","401069301","10930103"
"1.3","1.5","1094102","401069521","0","0","1","0","352","0","1","0","1.2","10940105","1000000","0","710091","1094101","1094103","1","0","0","1094","1094105","1","0","10940104","401069511","401069541","0","1.2","10940102","1","0","1","1.4","401069531","0","10940101","0.03","1094104","0","401069551","10940103"
"1.3","1.5","1094107","401069571","0","0","1","0","353","0","2","0","1.2","10940105","1000000","0","710091","1094106","1094108","2","0","0","1094","1094110","2","0","10940104","401069561","401069591","0","1.2","10940102","2","0","3","1.4","401069581","0","10940101","0.06","1094109","0","401069601","10940103"
"1.8","2","1094112","401069621","0","0","1","0","354","0","4","0","1.6","10940105","1000000","0","710091","1094111","1094113","2","0","0","1094","1094115","4","0","10940104","401069611","401069641","0","1.6","10940102","3","0","4","1.9","401069631","0","10940101","0.06","1094114","0","401069651","10940103"
"2.4","2.6","1094116","401069621","0","0","1","0","355","0","4","0","2","10940105","1000000","0","710091","1094116","1094116","2","0","0","1094","1094116","5","0","10940104","401069611","401069641","0","2","10940102","3","0","-1","2.4","401069631","0","10940101","0.06","1094116","0","401069651","10940103"
