3c9f967932027ec89b38b627b493908b85f6d78f6be11081346cbfd0a3853ac7,667c0d468bbabceef1bed71708874b56aa35c1bff3476b5d2e3f33a32e4c6af0,253be96dc4f575adb89b531c776d952dd33dd8f0feb5f46f7f21c7df3f1509c3,d469885d6ef09e10bc1bcab86affe71fa75e3edcaf2f3c7cdf0c6c55d88f9116,c0b106532d6ad810967b54cce8734ad216e076f009e46bff02bc76c11a54423e,9ecbb29a2ab163c65153335b3ec034b4d8096e4b30adec0f6dd97235945b435e,fef184a141ac7acff3d14f7168be6a6cc0492668bf8cf61f321738dee57ca62b,5253fd40dc8065b90c2e1f28a353fb400bb32a1af5ddaaeaec64b395ced98869,a3864b245346c0bfed238076fc7546b474d5e1f9e422a3e9928a469538c750ce,376ef8337d3f0c7a6e823094d163d1b7ce5da2cc422a91dce50fb776647264b9
"0","11104","25021","11141","580","0","0","0","540000","2"
"0","11105","25021","11151","580","0","0","0","540000","2"
"0","11201","25021","11211","580","0","0","0","540000","2"
"0","11202","25021","11221","580","0","0","0","540000","2"
"0","11203","25021","11231","580","0","0","0","540000","2"
"0","11204","25021","11241","580","0","0","0","540000","2"
"0","11205","25021","11251","580","0","0","0","540000","2"
"0","11301","25021","11311","580","0","0","0","540000","2"
"0","11302","25021","11321","580","0","0","0","540000","2"
"0","11303","25021","11331","580","0","0","0","540000","2"
"0","11304","25021","11341","580","0","0","0","540000","2"
"0","11305","25021","11351","580","0","0","0","540000","2"
"0","11401","25021","11411","580","0","0","0","540000","2"
"0","11402","25021","11421","580","0","0","0","540000","2"
"0","11403","25021","11431","580","0","0","0","540000","2"
"0","11404","25021","11441","580","0","0","0","540000","2"
"0","11405","25021","11451","580","0","0","0","540000","2"
"0","11501","25021","11511","580","0","0","0","540000","2"
"0","11502","25021","11521","580","0","0","0","540000","2"
"0","11503","25021","11531","580","0","0","0","540000","2"
"0","11504","25021","11541","580","0","0","0","540000","2"
"0","11505","25021","11551","580","0","0","0","540000","2"
"0","11601","25021","11611","580","0","0","0","540000","2"
"0","11602","25021","11621","580","0","0","0","540000","2"
"0","11603","25021","11631","580","0","0","0","540000","2"
"0","11604","25021","11641","580","0","0","0","540000","2"
"0","11605","25021","11651","580","0","0","0","540000","2"
"0","11701","25021","11711","580","0","0","0","540000","2"
"0","11702","25021","11721","580","0","0","0","540000","2"
"0","11703","25021","11731","580","0","0","0","540000","2"
"0","11704","25021","11741","580","0","0","0","540000","2"
"0","11705","25021","11751","580","0","0","0","540000","2"
"0","11801","25021","11811","580","0","0","0","540000","2"
"0","11802","25021","11821","580","0","0","0","540000","2"
"0","11803","25021","11831","580","0","0","0","540000","2"
"0","11804","25021","11841","580","0","0","0","540000","2"
"0","11805","25021","11851","580","0","0","0","540000","2"
"0","11901","25021","11911","580","0","0","0","540000","2"
"0","11902","25021","11921","580","0","0","0","540000","2"
"0","11903","25021","11931","580","0","0","0","540000","2"
"0","11904","25021","11941","580","0","0","0","540000","2"
"0","11905","25021","11951","580","0","0","0","540000","2"
"0","12001","25021","12011","580","0","0","0","540000","2"
"0","12002","25021","12021","580","0","0","0","540000","2"
"0","12003","25021","12031","580","0","0","0","540000","2"
"0","12004","25021","12041","580","0","0","0","540000","2"
"0","12005","25021","12051","580","0","0","0","540000","2"
"0","12101","25021","12111","580","0","0","0","540000","2"
"0","12102","25021","12121","580","0","0","0","540000","2"
"0","12103","25021","12131","580","0","0","0","540000","2"
"0","12104","25021","12141","580","0","0","0","540000","2"
"0","12105","25021","12151","580","0","0","0","540000","2"
"0","12201","25021","12211","1450","0","0","0","540000","2"
"0","12202","25021","12221","1450","0","0","0","540000","2"
"0","12301","25021","12311","580","0","0","0","540000","2"
"0","12302","25021","12321","580","0","0","0","540000","2"
"0","12303","25021","12331","580","0","0","0","540000","2"
"0","12304","25021","12341","580","0","0","0","540000","2"
"0","12305","25021","12351","580","0","0","0","540000","2"
"0","12401","25021","12411","580","0","0","0","540000","2"
"0","12402","25021","12421","580","0","0","0","540000","2"
"0","12403","25021","12431","580","0","0","0","540000","2"
"0","12404","25021","12441","580","0","0","0","540000","2"
"0","12405","25021","12451","580","0","0","0","540000","2"
"0","12501","25021","12511","580","0","0","0","540000","2"
"0","12502","25021","12521","580","0","0","0","540000","2"
"0","12503","25021","12531","580","0","0","0","540000","2"
"0","12504","25021","12541","580","0","0","0","540000","2"
"0","12505","25021","12551","580","0","0","0","540000","2"
"0","12601","25021","12611","970","0","0","0","540000","2"
"0","12602","25021","12621","970","0","0","0","540000","2"
"0","12603","25021","12631","970","0","0","0","540000","2"
"0","12701","25021","12711","580","0","0","0","540000","2"
"0","12702","25021","12721","580","0","0","0","540000","2"
"0","12703","25021","12731","580","0","0","0","540000","2"
"0","12704","25021","12741","580","0","0","0","540000","2"
"0","12705","25021","12751","580","0","0","0","540000","2"
"0","12801","25021","12811","580","0","0","0","540000","2"
"0","12802","25021","12821","580","0","0","0","540000","2"
"0","12803","25021","12831","580","0","0","0","540000","2"
"0","12804","25021","12841","580","0","0","0","540000","2"
"0","12805","25021","12851","580","0","0","0","540000","2"
"0","12901","25021","12911","580","0","0","0","540000","2"
"0","12902","25021","12921","580","0","0","0","540000","2"
"0","12903","25021","12931","580","0","0","0","540000","2"
"0","12904","25021","12941","580","0","0","0","540000","2"
"0","12905","25021","12951","580","0","0","0","540000","2"
"0","13001","25021","13011","580","0","0","0","540000","2"
"0","13002","25021","13021","580","0","0","0","540000","2"
"0","13003","25021","13031","580","0","0","0","540000","2"
"0","13004","25021","13041","580","0","0","0","540000","2"
"0","13005","25021","13051","580","0","0","0","540000","2"
"0","13101","25021","13111","580","0","0","0","540000","2"
"0","13102","25021","13121","580","0","0","0","540000","2"
"0","13103","25021","13131","580","0","0","0","540000","2"
"0","13104","25021","13141","580","0","0","0","540000","2"
"0","13105","25021","13151","580","0","0","0","540000","2"
"0","13201","25021","13211","580","0","0","0","540000","2"
"0","13202","25021","13221","580","0","0","0","540000","2"
"0","13203","25021","13231","580","0","0","0","540000","2"
"0","13204","25021","13241","580","0","0","0","540000","2"
"0","13205","25021","13251","580","0","0","0","540000","2"
"0","13301","25021","13311","970","0","0","0","540000","2"
"0","13302","25021","13321","970","0","0","0","540000","2"
"0","13303","25021","13331","970","0","0","0","540000","2"
"0","13401","25021","13411","2900","0","0","0","540000","2"
"0","13501","25021","13511","580","0","0","0","540000","2"
"0","13502","25021","13521","580","0","0","0","540000","2"
"0","13503","25021","13531","580","0","0","0","540000","2"
"0","13504","25021","13541","580","0","0","0","540000","2"
"0","13505","25021","13551","580","0","0","0","540000","2"
"0","13601","25021","13611","580","0","0","0","540000","2"
"0","13602","25021","13621","580","0","0","0","540000","2"
"0","13603","25021","13631","580","0","0","0","540000","2"
"0","13604","25021","13641","580","0","0","0","540000","2"
"0","13605","25021","13651","580","0","0","0","540000","2"
"0","13701","25021","13711","580","0","0","0","540000","2"
"0","13702","25021","13721","580","0","0","0","540000","2"
"0","13703","25021","13731","580","0","0","0","540000","2"
"0","13704","25021","13741","580","0","0","0","540000","2"
"0","13705","25021","13751","580","0","0","0","540000","2"
"0","13801","25021","13811","680","0","0","0","550000","2"
"0","13802","25021","13821","680","0","0","0","550000","2"
"0","13803","25021","13831","680","0","0","0","550000","2"
"0","13804","25021","13841","680","0","0","0","550000","2"
"0","13805","25021","13851","680","0","0","0","550000","2"
"0","13901","25021","13911","680","0","0","0","550000","2"
"0","13902","25021","13921","680","0","0","0","550000","2"
"0","13903","25021","13931","680","0","0","0","550000","2"
"0","13904","25021","13941","680","0","0","0","550000","2"
"0","13905","25021","13951","680","0","0","0","550000","2"
"0","14001","25021","14011","680","0","0","0","550000","2"
"0","14002","25021","14021","680","0","0","0","550000","2"
"0","14003","25021","14031","680","0","0","0","550000","2"
"0","14004","25021","14041","680","0","0","0","550000","2"
"0","14005","25021","14051","680","0","0","0","550000","2"
"0","14101","25021","14111","680","0","0","0","550000","2"
"0","14102","25021","14121","680","0","0","0","550000","2"
"0","14103","25021","14131","680","0","0","0","550000","2"
"0","14104","25021","14141","680","0","0","0","550000","2"
"0","14105","25021","14151","680","0","0","0","550000","2"
"0","14201","25021","14211","680","0","0","0","550000","2"
"0","14202","25021","14221","680","0","0","0","550000","2"
"0","14203","25021","14231","680","0","0","0","550000","2"
"0","14204","25021","14241","680","0","0","0","550000","2"
"0","14205","25021","14251","680","0","0","0","550000","2"
"0","14301","25021","14311","680","0","0","0","550000","2"
"0","14302","25021","14321","680","0","0","0","550000","2"
"0","14303","25021","14331","680","0","0","0","550000","2"
"0","14304","25021","14341","680","0","0","0","550000","2"
"0","14305","25021","14351","680","0","0","0","550000","2"
"0","14401","25021","14411","680","0","0","0","550000","2"
"0","14402","25021","14421","680","0","0","0","550000","2"
"0","14403","25021","14431","680","0","0","0","550000","2"
"0","14404","25021","14441","680","0","0","0","550000","2"
"0","14405","25021","14451","680","0","0","0","550000","2"
"0","14501","25021","14511","680","0","0","0","550000","2"
"0","14502","25021","14521","680","0","0","0","550000","2"
"0","14503","25021","14531","680","0","0","0","550000","2"
"0","14504","25021","14541","680","0","0","0","550000","2"
"0","14505","25021","14551","680","0","0","0","550000","2"
"0","14601","25021","14611","680","0","0","0","550000","2"
"0","14602","25021","14621","680","0","0","0","550000","2"
"0","14603","25021","14631","680","0","0","0","550000","2"
"0","14604","25021","14641","680","0","0","0","550000","2"
"0","14605","25021","14651","680","0","0","0","550000","2"
"0","14701","25021","14711","1700","0","0","0","550000","2"
"0","14702","25021","14721","1700","0","0","0","550000","2"
"0","14801","25021","14811","1700","0","0","0","550000","2"
"0","14802","25021","14821","1700","0","0","0","550000","2"
"0","14901","25021","14911","680","0","0","0","550000","2"
"0","14902","25021","14921","680","0","0","0","550000","2"
"0","14903","25021","14931","680","0","0","0","550000","2"
"0","14904","25021","14941","680","0","0","0","550000","2"
"0","14905","25021","14951","680","0","0","0","550000","2"
"0","15001","25021","15011","680","0","0","0","550000","2"
"0","15002","25021","15021","680","0","0","0","550000","2"
"0","15003","25021","15031","680","0","0","0","550000","2"
"0","15004","25021","15041","680","0","0","0","550000","2"
"0","15005","25021","15051","680","0","0","0","550000","2"
"0","15101","25021","15111","680","0","0","0","550000","2"
"0","15102","25021","15121","680","0","0","0","550000","2"
"0","15103","25021","15131","680","0","0","0","550000","2"
"0","15104","25021","15141","680","0","0","0","550000","2"
"0","15105","25021","15151","680","0","0","0","550000","2"
"0","15201","25021","15211","3400","0","0","0","550000","2"
"0","15301","25021","15311","1700","0","0","0","550000","2"
"0","15302","25021","15321","1700","0","0","0","550000","2"
"0","15401","25021","15411","680","0","0","0","550000","2"
"0","15402","25021","15421","680","0","0","0","550000","2"
"0","15403","25021","15431","680","0","0","0","550000","2"
"0","15404","25021","15441","680","0","0","0","550000","2"
"0","15405","25021","15451","680","0","0","0","550000","2"
"0","15501","25021","15511","680","0","0","0","550000","2"
"0","15502","25021","15521","680","0","0","0","550000","2"
"0","15503","25021","15531","680","0","0","0","550000","2"
"0","15504","25021","15541","680","0","0","0","550000","2"
"0","15505","25021","15551","680","0","0","0","550000","2"
"0","15601","25021","15611","680","0","0","0","550000","2"
"0","15602","25021","15621","680","0","0","0","550000","2"
"0","15603","25021","15631","680","0","0","0","550000","2"
"0","15604","25021","15641","680","0","0","0","550000","2"
"0","15605","25021","15651","680","0","0","0","550000","2"
"0","15701","25021","15711","680","0","0","0","550000","2"
"0","15702","25021","15721","680","0","0","0","550000","2"
"0","15703","25021","15731","680","0","0","0","550000","2"
"0","15704","25021","15741","680","0","0","0","550000","2"
"0","15705","25021","15751","680","0","0","0","550000","2"
"0","15801","25021","15811","680","0","0","0","550000","2"
"0","15802","25021","15821","680","0","0","0","550000","2"
"0","15803","25021","15831","680","0","0","0","550000","2"
"0","15804","25021","15841","680","0","0","0","550000","2"
"0","15805","25021","15851","680","0","0","0","550000","2"
"0","15901","25021","15911","680","0","0","0","550000","2"
"0","15902","25021","15921","680","0","0","0","550000","2"
"0","15903","25021","15931","680","0","0","0","550000","2"
"0","15904","25021","15941","680","0","0","0","550000","2"
"0","15905","25021","15951","680","0","0","0","550000","2"
"0","16001","25021","16011","680","0","0","0","550000","2"
"0","16002","25021","16021","680","0","0","0","550000","2"
"0","16003","25021","16031","680","0","0","0","550000","2"
"0","16004","25021","16041","680","0","0","0","550000","2"
"0","16005","25021","16051","680","0","0","0","550000","2"
"0","16101","25021","16111","1140","0","0","0","550000","2"
"0","16102","25021","16121","1140","0","0","0","550000","2"
"0","16103","25021","16131","1140","0","0","0","550000","2"
"0","16201","25021","16211","680","0","0","0","550000","2"
"0","16202","25021","16221","680","0","0","0","550000","2"
"0","16203","25021","16231","680","0","0","0","550000","2"
"0","16204","25021","16241","680","0","0","0","550000","2"
"0","16205","25021","16251","680","0","0","0","550000","2"
"0","16301","25021","16311","680","0","0","0","550000","2"
"0","16302","25021","16321","680","0","0","0","550000","2"
"0","16303","25021","16331","680","0","0","0","550000","2"
"0","16304","25021","16341","680","0","0","0","550000","2"
"0","16305","25021","16351","680","0","0","0","550000","2"
"0","16401","25021","16411","680","0","0","0","550000","2"
"0","16402","25021","16421","680","0","0","0","550000","2"
"0","16403","25021","16431","680","0","0","0","550000","2"
"0","16404","25021","16441","680","0","0","0","550000","2"
"0","16405","25021","16451","680","0","0","0","550000","2"
"0","16501","25021","16511","680","0","0","0","550000","2"
"0","16502","25021","16521","680","0","0","0","550000","2"
"0","16503","25021","16531","680","0","0","0","550000","2"
"0","16504","25021","16541","680","0","0","0","550000","2"
"0","16505","25021","16551","680","0","0","0","550000","2"
"0","16601","25021","16611","780","0","0","0","560000","2"
"0","16602","25021","16621","780","0","0","0","560000","2"
"0","16603","25021","16631","780","0","0","0","560000","2"
"0","16604","25021","16641","780","0","0","0","560000","2"
"0","16605","25021","16651","780","0","0","0","560000","2"
"0","16701","25021","16711","780","0","0","0","560000","2"
"0","16702","25021","16721","780","0","0","0","560000","2"
"0","16703","25021","16731","780","0","0","0","560000","2"
"0","16704","25021","16741","780","0","0","0","560000","2"
"0","16705","25021","16751","780","0","0","0","560000","2"
"0","16801","25021","16811","780","0","0","0","560000","2"
"0","16802","25021","16821","780","0","0","0","560000","2"
"0","16803","25021","16831","780","0","0","0","560000","2"
"0","16804","25021","16841","780","0","0","0","560000","2"
