af19795347366397c2cd684f4a7da96d452ecf6bfa5625ed28bf4cb10b940a6a,7ad86a9057439dab8af0c5e030c732120048646718f8bac08b4010cd5ab1753c,975fa7512e62c4c003df5d75e950f8a0b1305d94ce81daeee61fe223261346a6,4d3fd0310e420e80c652057a73ea464c7a83b89d0fd9aa88109c07990eb45cbc,d42d50db2495dcf5f760061ade9d80e58bce834930a4115ead1fbfb450b01133,8db8c485abf3c915c310650f687348d101a7aa59c5a999c5977f36fd45afa924,21b4e5ed46a14b225325bfbb8f6cb9246e36c2d941cec39677df94a7f3d02c99,8fc5e7a8d489a9a5365776ac0256346fe50a7717c63ccaa2aecb6d7b8347f050,69bcb0ed754c41f3c686b0a782bb05f254e86849cfbfd7899c7303a411d499d8,eb300eacf24c57aa12f920c9dd9d66e290491612894609ec53db7ceb595be11d,a3472bc378c6c8ec61c649b98d9a7176ac8c19db1afa924881a2ea2314389bd8
"1","","0","1007501036","blb_wish_miyako","","100711","3","1007501","blb_joy_miyako","0"
"","","","1007501037","","","2","93","1007501","",""
"","","0","1007501038","0","","vo_adv_1007501","21","1007501","vo_adv_1007501_000",""
"","","","1007501039","","","100711","13","1007501","870",""
"1","","6","1007501040","1","0","100711","11","1007501","哼哼～\n居然記得宮子的生日，\n以你來說倒是蠻體貼的嘛～","0"
"","","","1007501041","","","0","91","1007501","",""
"","","0","1007501042","0","","vo_adv_1007501","21","1007501","vo_adv_1007501_001",""
"1","","6","1007501043","1","0","100711","11","1007501","不過這種事一點也不重要！\n重點是這個，這超大～的布丁！","0"
"","","","1007501044","","","0","91","1007501","",""
"","","0","1007501045","0","","vo_adv_1007501","21","1007501","vo_adv_1007501_002",""
"1","","6","1007501046","1","0","100711","11","1007501","宮子是布丁專家，\n非常清楚要做出這麼大的布丁\n需要花費多少心力～","0"
"","","","1007501047","","","0","91","1007501","",""
"","","0","1007501048","0","","vo_adv_1007501","21","1007501","vo_adv_1007501_003",""
"1","","6","1007501049","1","0","100711","11","1007501","……真沒辦法，作為獎勵，\n布丁也分給你一起吃吧～","0"
"","","","1007501050","","","0","91","1007501","",""
"","","0","1007501051","0","","vo_adv_1007501","21","1007501","vo_adv_1007501_004",""
"1","","5","1007501052","1","0","100711","11","1007501","以後還需要你\n帶來更多布丁給我哦～\n所以這次是宮子對你好，\n要感謝宮子的慷慨哦～","0"
"","","","1007501053","","","0","91","1007501","",""
"1","","0","1007501054","0","","9","31","1007501","9","1"
"","","","1007501055","","","0","131","1007501","",""
"","","0","1007501056","0","","0","22","1007501","1",""
"","","","1007501057","","","","111","1007501","",""
"","","","1007501058","","","0","91","1007501","",""
"-220","cmn_talk_def_N","850","1008501001","400","1","1","1","1008501","100811","1.5"
"1","","0","1008501002","0","","8","31","1008501","8","1"
"1","","0","1008501003","0","","7","31","1008501","7","1"
"1","","0","1008501004","0","","56","31","1008501","56","1"
"1","","0","1008501005","0","","3","31","1008501","3","1"
"1","","0","1008501006","0","","2","31","1008501","2","1"
"1","","0","1008501007","0","","1","31","1008501","1","1"
"1","","0","1008501008","0","","12","31","1008501","12","0"
"","","1","1008501009","","","100811","3","1008501","blb_run_01","0.3"
"0","","-220","1008501010","1.3","","100811","2","1008501","90",""
"","","0","1008501011","0","","bgm_M321","25","1008501","bgm_M321_2C",""
"0","","1.25","1008501012","1.25","","0","121","1008501","0","0"
"1","","0","1008501013","0","","12","32","1008501","1","1"
"","","0","1008501014","0","","se_common","23","1008501","se_sys_login_birthday_new_01",""
"","","","1008501015","","","1.3","93","1008501","",""
"0","","0","1008501016","blb_idle","0.3","100811","3","1008501","blb_stop","0.05"
"0","","-220","1008501017","0.25","","100811","2","1008501","80",""
"","","","1008501018","","","1.4","93","1008501","",""
"1","","1.4","1008501019","1.4","","0","121","1008501","0","3"
"","","","1008501020","","","1","131","1008501","",""
"1","","0","1008501021","blb_idle_02","0.3","100811","3","1008501","blb_blowout_03","0.3"
"","","","1008501022","","","0.7","93","1008501","",""
"1","","0","1008501023","0","","12","32","1008501","0","1"
"1","","0","1008501024","0","","13","31","1008501","13","1"
"","","","1008501025","","","0.2","93","1008501","",""
"","","0","1008501026","0","","se_common","23","1008501","se_sys_login_birthday_blow_candle",""
"","","","1008501027","","","1.2","93","1008501","",""
"","","0","1008501028","0","","se_adv_tickle_02","23","1008501","se_adv_tickle_02",""
"1","","0","1008501029","0","","4","31","1008501","4","1"
"","","","1008501030","","","1","93","1008501","",""
"","","0","1008501031","0","","se_common","23","1008501","se_sys_login_birthday_02",""
"0","","1","1008501032","","","100811","3","1008501","blb_idle_02","0.3"
"","","","1008501033","","","1.05","93","1008501","",""
"","","0","1008501034","0","","se_common","23","1008501","se_sys_login_birthday_cracker",""
"1","","0","1008501035","0","","6","31","1008501","6","1"
"1","","0","1008501036","blb_wish_05","","100811","3","1008501","blb_joy_05","0"
"","","","1008501037","","","2","93","1008501","",""
"","","0","1008501038","0","","vo_adv_1008501","21","1008501","vo_adv_1008501_000",""
"","","","1008501039","","","100811","13","1008501","870",""
"1","","5","1008501040","1","0","100811","11","1008501","哦，挺不錯的嘛！\n真棒的蛋糕，\n很適合可愛的我。","0"
"","","","1008501041","","","0","91","1008501","",""
"","","0","1008501042","0","","vo_adv_1008501","21","1008501","vo_adv_1008501_001",""
"1","","6","1008501043","1","0","100811","11","1008501","這是你做的？\n你居然配合我的美麗\n做了蛋糕，應該很費功夫吧？","0"
"","","","1008501044","","","0","91","1008501","",""
"","","0","1008501045","0","","vo_adv_1008501","21","1008501","vo_adv_1008501_002",""
"1","","6","1008501046","1","0","100811","11","1008501","沒想到你為了我的美，\n願意做到這個地步……\n看來我得好好\n表達謝意才行。","0"
"","","","1008501047","","","0","91","1008501","",""
"","","0","1008501048","0","","vo_adv_1008501","21","1008501","vo_adv_1008501_003",""
"1","","5","1008501049","1","0","100811","11","1008501","既然如此，你可以仔細盯著\n正在吃這塊蛋糕的可愛的我！\n你很高興吧？很高興對吧？\n……謝啦，我也很高興。","0"
"","","","1008501050","","","0","91","1008501","",""
"1","","0","1008501051","0","","9","31","1008501","9","1"
"","","","1008501052","","","0","131","1008501","",""
"","","0","1008501053","0","","0","22","1008501","1",""
"","","","1008501054","","","","111","1008501","",""
"","","","1008501055","","","0","91","1008501","",""
"-220","cmn_talk_def_N","850","1009501001","400","1","1","1","1009501","100911","1.5"
"1","","0","1009501002","0","","8","31","1009501","8","1"
"1","","0","1009501003","0","","7","31","1009501","7","1"
"1","","0","1009501004","0","","33","31","1009501","33","1"
"1","","0","1009501005","0","","3","31","1009501","3","1"
"1","","0","1009501006","0","","2","31","1009501","2","1"
"1","","0","1009501007","0","","1","31","1009501","1","1"
"1","","0","1009501008","0","","12","31","1009501","12","0"
"","","1","1009501009","","","100911","3","1009501","blb_run_01","0.3"
"0","","-220","1009501010","1.3","","100911","2","1009501","90",""
"","","0","1009501011","0","","bgm_M321","25","1009501","bgm_M321_2C",""
"0","","1.25","1009501012","1.25","","0","121","1009501","0","0"
"1","","0","1009501013","0","","12","32","1009501","1","1"
"","","0","1009501014","0","","se_common","23","1009501","se_sys_login_birthday_new_01",""
"","","","1009501015","","","1.3","93","1009501","",""
"0","","0","1009501016","blb_idle","0.3","100911","3","1009501","blb_stop","0.05"
"0","","-220","1009501017","0.25","","100911","2","1009501","80",""
"","","","1009501018","","","1.4","93","1009501","",""
"1","","1.4","1009501019","1.4","","0","121","1009501","0","3"
"","","","1009501020","","","1","131","1009501","",""
"1","","0","1009501021","blb_idle_02","0.3","100911","3","1009501","blb_blowout_03","0.3"
"","","","1009501022","","","0.7","93","1009501","",""
"1","","0","1009501023","0","","12","32","1009501","0","1"
"1","","0","1009501024","0","","13","31","1009501","13","1"
"","","","1009501025","","","0.2","93","1009501","",""
"","","0","1009501026","0","","se_common","23","1009501","se_sys_login_birthday_blow_candle",""
"","","","1009501027","","","1.2","93","1009501","",""
"","","0","1009501028","0","","se_adv_tickle_02","23","1009501","se_adv_tickle_02",""
"1","","0","1009501029","0","","4","31","1009501","4","1"
"","","","1009501030","","","1","93","1009501","",""
"","","0","1009501031","0","","se_common","23","1009501","se_sys_login_birthday_02",""
"0","","1","1009501032","","","100911","3","1009501","blb_idle_02","0.3"
"","","","1009501033","","","1.05","93","1009501","",""
"","","0","1009501034","0","","se_common","23","1009501","se_sys_login_birthday_cracker",""
"1","","0","1009501035","0","","6","31","1009501","6","1"
"1","","0","1009501036","blb_wish_04","","100911","3","1009501","blb_joy_04","0"
"","","","1009501037","","","2","93","1009501","",""
"","","0","1009501038","0","","vo_adv_1009501","21","1009501","vo_adv_1009501_000",""
"","","","1009501039","","","100911","13","1009501","870",""
"1","","5","1009501040","1","0","100911","11","1009501","居然記得我降臨的日子……\n真不愧是前世以來的盟友！\n謝了，吉格魯特！","0"
"","","","1009501041","","","0","91","1009501","",""
"","","0","1009501042","0","","vo_adv_1009501","21","1009501","vo_adv_1009501_001",""
"1","","6","1009501043","1","0","100911","11","1009501","居然還準備了這麼大的蛋糕……\n真是毫無破綻啊。\n不愧是吉格魯特！","0"
"","","","1009501044","","","0","91","1009501","",""
"","","0","1009501045","0","","vo_adv_1009501","21","1009501","vo_adv_1009501_002",""
"1","","5","1009501046","1","0","100911","11","1009501","不過，這麼大的蛋糕……\n我自己一人不曉得有沒有辦法解決……\n吉格魯特，你願意幫忙嗎？\n是嗎！你幫了大忙！","0"
"","","","1009501047","","","0","91","1009501","",""
"","","0","1009501048","0","","vo_adv_1009501","21","1009501","vo_adv_1009501_003",""
"1","","5","1009501049","1","0","100911","11","1009501","哼哼哼，只要我疾風之冥姬跟\n閃光的吉格魯特聯手，\n就沒有嬴不了的對手！\n好了，就讓我們吃個痛快吧！","0"
"","","","1009501050","","","0","91","1009501","",""
"1","","0","1009501051","0","","9","31","1009501","9","1"
"","","","1009501052","","","0","131","1009501","",""
"","","0","1009501053","0","","0","22","1009501","1",""
"","","","1009501054","","","","111","1009501","",""
"","","","1009501055","","","0","91","1009501","",""
"-220","cmn_talk_def_N","850","1010501001","400","1","1","1","1010501","101011","1.5"
"1","","0","1010501002","0","","8","31","1010501","8","1"
"1","","0","1010501003","0","","7","31","1010501","7","1"
"1","","0","1010501004","0","","53","31","1010501","53","1"
"1","","0","1010501005","0","","3","31","1010501","3","1"
"1","","0","1010501006","0","","2","31","1010501","2","1"
"1","","0","1010501007","0","","1","31","1010501","1","1"
"1","","0","1010501008","0","","12","31","1010501","12","0"
"","","1","1010501009","","","101011","3","1010501","blb_run_01","0.3"
"0","","-220","1010501010","1.3","","101011","2","1010501","90",""
"","","0","1010501011","0","","bgm_M321","25","1010501","bgm_M321_2C",""
"0","","1.25","1010501012","1.25","","0","121","1010501","0","0"
"1","","0","1010501013","0","","12","32","1010501","1","1"
"","","0","1010501014","0","","se_common","23","1010501","se_sys_login_birthday_new_01",""
"","","","1010501015","","","1.3","93","1010501","",""
"0","","0","1010501016","blb_idle","0.3","101011","3","1010501","blb_stop","0.05"
"0","","-220","1010501017","0.25","","101011","2","1010501","80",""
"","","","1010501018","","","1.4","93","1010501","",""
"1","","1.4","1010501019","1.4","","0","121","1010501","0","3"
"","","","1010501020","","","1","131","1010501","",""
"1","","0","1010501021","blb_idle_02","0.3","101011","3","1010501","blb_blowout_03","0.3"
"","","","1010501022","","","0.7","93","1010501","",""
"1","","0","1010501023","0","","12","32","1010501","0","1"
"1","","0","1010501024","0","","13","31","1010501","13","1"
"","","","1010501025","","","0.2","93","1010501","",""
"","","0","1010501026","0","","se_common","23","1010501","se_sys_login_birthday_blow_candle",""
"","","","1010501027","","","1.2","93","1010501","",""
"","","0","1010501028","0","","se_adv_tickle_02","23","1010501","se_adv_tickle_02",""
"1","","0","1010501029","0","","4","31","1010501","4","1"
"","","","1010501030","","","1","93","1010501","",""
"","","0","1010501031","0","","se_common","23","1010501","se_sys_login_birthday_02",""
"0","","1","1010501032","","","101011","3","1010501","blb_idle_02","0.3"
"","","","1010501033","","","1.05","93","1010501","",""
"","","0","1010501034","0","","se_common","23","1010501","se_sys_login_birthday_cracker",""
"1","","0","1010501035","0","","6","31","1010501","6","1"
"1","","0","1010501036","blb_wish_05_maho","","101011","3","1010501","blb_joy_05_maho","0"
"","","","1010501037","","","2","93","1010501","",""
"","","0","1010501038","0","","vo_adv_1010501","21","1010501","vo_adv_1010501_000",""
"","","","1010501039","","","101011","13","1010501","870",""
"1","","4","1010501040","1","0","101011","11","1010501","神奇真步魔法靈咕嚕靈波～♪\n你的表演就跟魔法一樣呢！\n慶生會驚喜，\n人家很喜歡唷！","0"
"","","","1010501041","","","0","91","1010501","",""
"","","0","1010501042","0","","vo_adv_1010501","21","1010501","vo_adv_1010501_001",""
"1","","4","1010501043","1","0","101011","11","1010501","蛋糕也是人家喜歡的口味。\n呵呵！人家真是備受關愛呢。","0"
"","","","1010501044","","","0","91","1010501","",""
"","","0","1010501045","0","","vo_adv_1010501","21","1010501","vo_adv_1010501_002",""
"1","","4","1010501046","1","0","101011","11","1010501","王子先生，\n謝謝您帶給人家如夢般的時刻。","0"
"","","","1010501047","","","0","91","1010501","",""
"","","0","1010501048","0","","vo_adv_1010501","21","1010501","vo_adv_1010501_003",""
"1","","3","1010501049","1","0","101011","11","1010501","不過，人家還想多看一眼\n王子先生創造的夢境呢。\n所以……","0"
"","","","1010501050","","","0","91","1010501","",""
"","","0","1010501051","0","","vo_adv_1010501","21","1010501","vo_adv_1010501_004",""
"1","","4","1010501052","1","0","101011","11","1010501","從現在開始是真步真步王國的\n公主與王子的特別時間。\n王子先生，\n您可以牽人家的手嗎♪","0"
"","","","1010501053","","","0","91","1010501","",""
"1","","0","1010501054","0","","9","31","1010501","9","1"
"","","","1010501055","","","0","131","1010501","",""
"","","0","1010501056","0","","0","22","1010501","1",""
"","","","1010501057","","","","111","1010501","",""
"","","","1010501058","","","0","91","1010501","",""
"-220","cmn_talk_def_N","850","1011501001","400","1","1","1","1011501","101111","1.5"
"1","","0","1011501002","0","","8","31","1011501","8","1"
"1","","0","1011501003","0","","7","31","1011501","7","1"
"1","","0","1011501004","0","","46","31","1011501","46","1"
"1","","0","1011501005","0","","3","31","1011501","3","1"
"1","","0","1011501006","0","","2","31","1011501","2","1"
"1","","0","1011501007","0","","1","31","1011501","1","1"
"1","","0","1011501008","0","","12","31","1011501","12","0"
"","","1","1011501009","","","101111","3","1011501","blb_run_01","0.3"
"0","","-220","1011501010","1.3","","101111","2","1011501","90",""
"","","0","1011501011","0","","bgm_M321","25","1011501","bgm_M321_2C",""
"0","","1.25","1011501012","1.25","","0","121","1011501","0","0"
"1","","0","1011501013","0","","12","32","1011501","1","1"
"","","0","1011501014","0","","se_common","23","1011501","se_sys_login_birthday_new_01",""
"","","","1011501015","","","1.3","93","1011501","",""
"0","","0","1011501016","blb_idle","0.3","101111","3","1011501","blb_stop","0.05"
"0","","-220","1011501017","0.25","","101111","2","1011501","80",""
"","","","1011501018","","","1.4","93","1011501","",""
"1","","1.4","1011501019","1.4","","0","121","1011501","0","3"
"","","","1011501020","","","1","131","1011501","",""
