de982ec7a6574cf750f8a2a00f2329ad3537e0d84835ba09d222415d7fce46f6,9745b7eb3cc054926c9f9a171c4663586d85bedaaa8dfe2cb80dcebfe0c2eb15,d641cca6d796798447c170d2a99b5a7358bf8b73cd125a641b864092cc1cc7e5,83eb114977d664c66e3e66a3ae2dd5fb660cfa60a31bf2eaa30cfec32206f607,a622243b65e36b953fb3298b77aa0d567622c2e8152521833280e79896043288,42c039cea526fa0ba01890bae78f515209f70f675789477e55e9dd8cb2b27d28,3e2e4914d86e3d6d10aaa82824aadfca97e807e0ba8d131cb2b47d729c5e9f53,387c495a1aac2da5af489d514d9569c61065a7b4e6fc2275e1aad7a7a9d79e72,c4dbc5df21c63660d80ebd9d61e53bfc699a64d1c1f9a5a872b71bdca8a0335d,1eb5564ab4f58468e02144664f1a420933b9a2b4bc14366e8419521c1b9e2200,29eeba262bd4529e205dbc4c09244f5371f7a4f804c5bbde3a50933731e813f4,870d05611401e15bc5dc04646dd17366d95cdf46d356f4a75b65eb5e25b99593,8195d4592a5895f218bd9074801cab1e57236b69c73368a03e96aeead2e4b240,90192f87e41d34bf84290a96e4e818db8d10ff086c453be717de77f12a06057a,3da50fda32fc33ce591a5847c1f02aa10fd055017d4fbcd20ee990c34f8a3992,d9d296e14c52dd36a67fe9f5b9788fb51558436d3413a5fe48cef35f69b0dc34,2699566d4084e79256b591922b4a70793afae36cc49eb9c512b32947092dbe68,622759867e537d2591d7802e837f53c443dc1b89557efd6e11a4c3c69599463c,d6c94a73f9ef88edb2dba409bba93af1fd911539b75555b24ef8e21174e8f912,dcb6fc88c20a6f076f41e9a072346cc98eab95d4366d7acbfe4423dc18835dc6,a44493850faf22b8509728815d924f6cbc3e8c116511cb7d0dd768c8a1932727,9ae8150dcf25ea3bf586b061c76492bb4b307df29c07ffaebe25b25d4f8cd300,e8901f2828a57f60c11c60b7f34cd6b4bc0b806063df87b497f92d29ef67e4f0,b4219dc766bd68a943c339af8156ab3cab1760e726f9ecf47a00c9fa68065f65
"0","2019/05/14 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」18次(5/21 1559截止)","20904073","0","0","0","2019/05/21 15:59:59","0","904","20904050","1","0","20904073","0","402","18","0"
"0","2019/05/14 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」20次(5/21 1559截止)","20904074","0","0","0","2019/05/21 15:59:59","0","904","20904052","1","0","20904074","0","402","20","0"
"0","2019/06/03 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」1次(6/17 1559截止)","20904075","0","0","0","2019/06/17 15:59:59","0","904","20904053","1","0","20904075","0","402","1","0"
"0","2019/06/03 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」2次(6/17 1559截止)","20904076","0","0","0","2019/06/17 15:59:59","0","904","20904054","1","0","20904076","0","402","2","0"
"0","2019/06/03 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」4次(6/17 1559截止)","20904077","0","0","0","2019/06/17 15:59:59","0","904","20904055","1","0","20904077","0","402","4","0"
"0","2019/06/03 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」6次(6/17 1559截止)","20904078","0","0","0","2019/06/17 15:59:59","0","904","20904056","1","0","20904078","0","402","6","0"
"0","2019/06/03 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」8次(6/17 1559截止)","20904079","0","0","0","2019/06/17 15:59:59","0","904","20904057","1","0","20904079","0","402","8","0"
"0","2019/06/03 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」10次(6/17 1559截止)","20904080","0","0","0","2019/06/17 15:59:59","0","904","20904019","1","0","20904080","0","402","10","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」2次(6/17 1559截止)","20904081","0","0","0","2019/06/17 15:59:59","0","904","20904050","1","0","20904081","0","402","2","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」4次(6/17 1559截止)","20904082","0","0","0","2019/06/17 15:59:59","0","904","20904050","1","0","20904082","0","402","4","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」6次(6/17 1559截止)","20904083","0","0","0","2019/06/17 15:59:59","0","904","20904050","1","0","20904083","0","402","6","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」8次(6/17 1559截止)","20904084","0","0","0","2019/06/17 15:59:59","0","904","20904050","1","0","20904084","0","402","8","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」10次(6/17 1559截止)","20904085","0","0","0","2019/06/17 15:59:59","0","904","20904051","1","0","20904085","0","402","10","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」12次(6/17 1559截止)","20904086","0","0","0","2019/06/17 15:59:59","0","904","20904050","1","0","20904086","0","402","12","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」14次(6/17 1559截止)","20904087","0","0","0","2019/06/17 15:59:59","0","904","20904050","1","0","20904087","0","402","14","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」16次(6/17 1559截止)","20904088","0","0","0","2019/06/17 15:59:59","0","904","20904050","1","0","20904088","0","402","16","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」18次(6/17 1559截止)","20904089","0","0","0","2019/06/17 15:59:59","0","904","20904050","1","0","20904089","0","402","18","0"
"0","2019/06/10 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」20次(6/17 1559截止)","20904090","0","0","0","2019/06/17 15:59:59","0","904","20904052","1","0","20904090","0","402","20","0"
"0","2019/06/17 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」1次(7/1 1559截止)","20904091","0","0","0","2019/07/01 15:59:59","0","904","20904058","1","0","20904091","0","402","1","0"
"0","2019/06/17 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」2次(7/1 1559截止)","20904092","0","0","0","2019/07/01 15:59:59","0","904","20904059","1","0","20904092","0","402","2","0"
"0","2019/06/17 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」4次(7/1 1559截止)","20904093","0","0","0","2019/07/01 15:59:59","0","904","20904060","1","0","20904093","0","402","4","0"
"0","2019/06/17 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」6次(7/1 1559截止)","20904094","0","0","0","2019/07/01 15:59:59","0","904","20904061","1","0","20904094","0","402","6","0"
"0","2019/06/17 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」8次(7/1 1559截止)","20904095","0","0","0","2019/07/01 15:59:59","0","904","20904062","1","0","20904095","0","402","8","0"
"0","2019/06/17 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」10次(7/1 1559截止)","20904096","0","0","0","2019/07/01 15:59:59","0","904","20904019","1","0","20904096","0","402","10","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」2次(7/1 1559截止)","20904097","0","0","0","2019/07/01 15:59:59","0","904","20904050","1","0","20904097","0","402","2","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」4次(7/1 1559截止)","20904098","0","0","0","2019/07/01 15:59:59","0","904","20904050","1","0","20904098","0","402","4","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」6次(7/1 1559截止)","20904099","0","0","0","2019/07/01 15:59:59","0","904","20904050","1","0","20904099","0","402","6","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」8次(7/1 1559截止)","20904100","0","0","0","2019/07/01 15:59:59","0","904","20904050","1","0","20904100","0","402","8","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」10次(7/1 1559截止)","20904101","0","0","0","2019/07/01 15:59:59","0","904","20904051","1","0","20904101","0","402","10","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」12次(7/1 1559截止)","20904102","0","0","0","2019/07/01 15:59:59","0","904","20904050","1","0","20904102","0","402","12","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」14次(7/1 1559截止)","20904103","0","0","0","2019/07/01 15:59:59","0","904","20904050","1","0","20904103","0","402","14","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」16次(7/1 1559截止)","20904104","0","0","0","2019/07/01 15:59:59","0","904","20904050","1","0","20904104","0","402","16","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」18次(7/1 1559截止)","20904105","0","0","0","2019/07/01 15:59:59","0","904","20904050","1","0","20904105","0","402","18","0"
"0","2019/06/24 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」20次(7/1 1559截止)","20904106","0","0","0","2019/07/01 15:59:59","0","904","20904052","1","0","20904106","0","402","20","0"
"0","2019/07/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」1次(7/15 1559截止)","20904107","0","0","0","2019/07/15 15:59:59","0","904","20904063","1","0","20904107","0","402","1","0"
"0","2019/07/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」2次(7/15 1559截止)","20904108","0","0","0","2019/07/15 15:59:59","0","904","20904064","1","0","20904108","0","402","2","0"
"0","2019/07/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」4次(7/15 1559截止)","20904109","0","0","0","2019/07/15 15:59:59","0","904","20904065","1","0","20904109","0","402","4","0"
"0","2019/07/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」6次(7/15 1559截止)","20904110","0","0","0","2019/07/15 15:59:59","0","904","20904066","1","0","20904110","0","402","6","0"
"0","2019/07/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」8次(7/15 1559截止)","20904111","0","0","0","2019/07/15 15:59:59","0","904","20904067","1","0","20904111","0","402","8","0"
"0","2019/07/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」10次(7/15 1559截止)","20904112","0","0","0","2019/07/15 15:59:59","0","904","20904068","1","0","20904112","0","402","10","0"
"0","2019/07/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」12次(7/15 1559截止)","20904113","0","0","0","2019/07/15 15:59:59","0","904","20904069","1","0","20904113","0","402","12","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」2次(7/26 1559截止)","20904114","0","0","0","2019/07/26 15:59:59","0","904","20904070","1","0","20904114","0","402","2","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」4次(7/26 1559截止)","20904115","0","0","0","2019/07/26 15:59:59","0","904","20904070","1","0","20904115","0","402","4","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」6次(7/26 1559截止)","20904116","0","0","0","2019/07/26 15:59:59","0","904","20904070","1","0","20904116","0","402","6","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」8次(7/26 1559截止)","20904117","0","0","0","2019/07/26 15:59:59","0","904","20904070","1","0","20904117","0","402","8","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」10次(7/26 1559截止)","20904118","0","0","0","2019/07/26 15:59:59","0","904","20904071","1","0","20904118","0","402","10","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」12次(7/26 1559截止)","20904119","0","0","0","2019/07/26 15:59:59","0","904","20904070","1","0","20904119","0","402","12","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」14次(7/26 1559截止)","20904120","0","0","0","2019/07/26 15:59:59","0","904","20904070","1","0","20904120","0","402","14","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」16次(7/26 1559截止)","20904121","0","0","0","2019/07/26 15:59:59","0","904","20904070","1","0","20904121","0","402","16","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」18次(7/26 1559截止)","20904122","0","0","0","2019/07/26 15:59:59","0","904","20904070","1","0","20904122","0","402","18","0"
"0","2019/07/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」20次(7/26 1559截止)","20904123","0","0","0","2019/07/26 15:59:59","0","904","20904072","1","0","20904123","0","402","20","0"
"0","2019/07/15 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」1次(7/26 1559截止)","20904124","0","0","0","2019/07/26 15:59:59","0","904","20904073","1","0","20904124","0","402","1","0"
"0","2019/07/15 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」2次(7/26 1559截止)","20904125","0","0","0","2019/07/26 15:59:59","0","904","20904074","1","0","20904125","0","402","2","0"
"0","2019/07/15 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」4次(7/26 1559截止)","20904126","0","0","0","2019/07/26 15:59:59","0","904","20904075","1","0","20904126","0","402","4","0"
"0","2019/07/15 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」6次(7/26 1559截止)","20904127","0","0","0","2019/07/26 15:59:59","0","904","20904076","1","0","20904127","0","402","6","0"
"0","2019/07/15 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」8次(7/26 1559截止)","20904128","0","0","0","2019/07/26 15:59:59","0","904","20904077","1","0","20904128","0","402","8","0"
"0","2019/07/15 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」10次(7/26 1559截止)","20904129","0","0","0","2019/07/26 15:59:59","0","904","20904078","1","0","20904129","0","402","10","0"
"0","2019/07/15 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」12次(7/26 1559截止)","20904130","0","0","0","2019/07/26 15:59:59","0","904","20904079","1","0","20904130","0","402","12","0"
"0","2019/08/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」1次(8/15 1559截止)","20904131","0","0","0","2019/08/15 15:59:59","0","904","20904080","1","0","20904131","0","402","1","0"
"0","2019/08/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」2次(8/15 1559截止)","20904132","0","0","0","2019/08/15 15:59:59","0","904","20904081","1","0","20904132","0","402","2","0"
"0","2019/08/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」4次(8/15 1559截止)","20904133","0","0","0","2019/08/15 15:59:59","0","904","20904082","1","0","20904133","0","402","4","0"
"0","2019/08/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」6次(8/15 1559截止)","20904134","0","0","0","2019/08/15 15:59:59","0","904","20904083","1","0","20904134","0","402","6","0"
"0","2019/08/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」8次(8/15 1559截止)","20904135","0","0","0","2019/08/15 15:59:59","0","904","20904084","1","0","20904135","0","402","8","0"
"0","2019/08/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」10次(8/15 1559截止)","20904136","0","0","0","2019/08/15 15:59:59","0","904","20904085","1","0","20904136","0","402","10","0"
"0","2019/08/01 16:00:00","0","0","9040003","0","0","0","禮包加碼送-獲得「公主奇幻包」12次(8/15 1559截止)","20904137","0","0","0","2019/08/15 15:59:59","0","904","20904086","1","0","20904137","0","402","12","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」2次(8/15 1559截止)","20904138","0","0","0","2019/08/15 15:59:59","0","904","20904087","1","0","20904138","0","402","2","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」4次(8/15 1559截止)","20904139","0","0","0","2019/08/15 15:59:59","0","904","20904087","1","0","20904139","0","402","4","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」6次(8/15 1559截止)","20904140","0","0","0","2019/08/15 15:59:59","0","904","20904087","1","0","20904140","0","402","6","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」8次(8/15 1559截止)","20904141","0","0","0","2019/08/15 15:59:59","0","904","20904087","1","0","20904141","0","402","8","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」10次(8/15 1559截止)","20904142","0","0","0","2019/08/15 15:59:59","0","904","20904088","1","0","20904142","0","402","10","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」12次(8/15 1559截止)","20904143","0","0","0","2019/08/15 15:59:59","0","904","20904087","1","0","20904143","0","402","12","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」14次(8/15 1559截止)","20904144","0","0","0","2019/08/15 15:59:59","0","904","20904087","1","0","20904144","0","402","14","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」16次(8/15 1559截止)","20904145","0","0","0","2019/08/15 15:59:59","0","904","20904087","1","0","20904145","0","402","16","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」18次(8/15 1559截止)","20904146","0","0","0","2019/08/15 15:59:59","0","904","20904087","1","0","20904146","0","402","18","0"
"0","2019/08/07 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」20次(8/15 1559截止)","20904147","0","0","0","2019/08/15 15:59:59","0","904","20904089","1","0","20904147","0","402","20","0"
"0","2019/08/15 16:00:00","0","0","9040005","0","0","0","禮包加碼送-獲得「公主周年包」1次(8/28 1559截止)","20904148","0","0","0","2019/08/28 15:59:59","0","904","20904090","1","0","20904148","0","402","1","0"
"0","2019/08/15 16:00:00","0","0","9040005","0","0","0","禮包加碼送-獲得「公主周年包」2次(8/28 1559截止)","20904149","0","0","0","2019/08/28 15:59:59","0","904","20904091","1","0","20904149","0","402","2","0"
"0","2019/08/15 16:00:00","0","0","9040005","0","0","0","禮包加碼送-獲得「公主周年包」4次(8/28 1559截止)","20904150","0","0","0","2019/08/28 15:59:59","0","904","20904092","1","0","20904150","0","402","4","0"
"0","2019/08/15 16:00:00","0","0","9040005","0","0","0","禮包加碼送-獲得「公主周年包」6次(8/28 1559截止)","20904151","0","0","0","2019/08/28 15:59:59","0","904","20904093","1","0","20904151","0","402","6","0"
"0","2019/08/15 16:00:00","0","0","9040005","0","0","0","禮包加碼送-獲得「公主周年包」8次(8/28 1559截止)","20904152","0","0","0","2019/08/28 15:59:59","0","904","20904094","1","0","20904152","0","402","8","0"
"0","2019/08/15 16:00:00","0","0","9040005","0","0","0","禮包加碼送-獲得「公主周年包」10次(8/28 1559截止)","20904153","0","0","0","2019/08/28 15:59:59","0","904","20904095","1","0","20904153","0","402","10","0"
"0","2019/08/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」2次(8/23 1559截止)","20904155","0","0","0","2019/08/23 15:59:59","0","904","20904097","1","0","20904155","0","402","2","0"
"0","2019/08/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」4次(8/23 1559截止)","20904156","0","0","0","2019/08/23 15:59:59","0","904","20904097","1","0","20904156","0","402","4","0"
"0","2019/08/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」6次(8/23 1559截止)","20904157","0","0","0","2019/08/23 15:59:59","0","904","20904098","1","0","20904157","0","402","6","0"
"0","2019/08/15 16:00:00","0","0","9040004","0","0","0","禮包加碼送-獲得「公主補給包」8次(8/23 1559截止)","20904158","0","0","0","2019/08/23 15:59:59","0","904","20904098","1","0","20904158","0","402","8","0"
