90192f87e41d34bf84290a96e4e818db8d10ff086c453be717de77f12a06057a,d9d296e14c52dd36a67fe9f5b9788fb51558436d3413a5fe48cef35f69b0dc34,42c039cea526fa0ba01890bae78f515209f70f675789477e55e9dd8cb2b27d28,9ae8150dcf25ea3bf586b061c76492bb4b307df29c07ffaebe25b25d4f8cd300,c4dbc5df21c63660d80ebd9d61e53bfc699a64d1c1f9a5a872b71bdca8a0335d,3da50fda32fc33ce591a5847c1f02aa10fd055017d4fbcd20ee990c34f8a3992,d641cca6d796798447c170d2a99b5a7358bf8b73cd125a641b864092cc1cc7e5,9745b7eb3cc054926c9f9a171c4663586d85bedaaa8dfe2cb80dcebfe0c2eb15,de982ec7a6574cf750f8a2a00f2329ad3537e0d84835ba09d222415d7fce46f6,3e2e4914d86e3d6d10aaa82824aadfca97e807e0ba8d131cb2b47d729c5e9f53,e8901f2828a57f60c11c60b7f34cd6b4bc0b806063df87b497f92d29ef67e4f0,29eeba262bd4529e205dbc4c09244f5371f7a4f804c5bbde3a50933731e813f4,b4219dc766bd68a943c339af8156ab3cab1760e726f9ecf47a00c9fa68065f65,387c495a1aac2da5af489d514d9569c61065a7b4e6fc2275e1aad7a7a9d79e72,622759867e537d2591d7802e837f53c443dc1b89557efd6e11a4c3c69599463c,2699566d4084e79256b591922b4a70793afae36cc49eb9c512b32947092dbe68,83eb114977d664c66e3e66a3ae2dd5fb660cfa60a31bf2eaa30cfec32206f607,8195d4592a5895f218bd9074801cab1e57236b69c73368a03e96aeead2e4b240,870d05611401e15bc5dc04646dd17366d95cdf46d356f4a75b65eb5e25b99593,d6c94a73f9ef88edb2dba409bba93af1fd911539b75555b24ef8e21174e8f912,a44493850faf22b8509728815d924f6cbc3e8c116511cb7d0dd768c8a1932727,dcb6fc88c20a6f076f41e9a072346cc98eab95d4366d7acbfe4423dc18835dc6,1eb5564ab4f58468e02144664f1a420933b9a2b4bc14366e8419521c1b9e2200,a622243b65e36b953fb3298b77aa0d567622c2e8152521833280e79896043288
"2019/05/21 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」18次(5/21 1559截止)","0","0","2019/05/14 16:00:00","0","0","18","0","0","0","1","20904050","0","0","0","0","0","20904073","20904073","9040004"
"2019/05/21 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」20次(5/21 1559截止)","0","0","2019/05/14 16:00:00","0","0","20","0","0","0","1","20904052","0","0","0","0","0","20904074","20904074","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」1次(6/17 1559截止)","0","0","2019/06/03 16:00:00","0","0","1","0","0","0","1","20904053","0","0","0","0","0","20904075","20904075","9040003"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」2次(6/17 1559截止)","0","0","2019/06/03 16:00:00","0","0","2","0","0","0","1","20904054","0","0","0","0","0","20904076","20904076","9040003"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」4次(6/17 1559截止)","0","0","2019/06/03 16:00:00","0","0","4","0","0","0","1","20904055","0","0","0","0","0","20904077","20904077","9040003"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」6次(6/17 1559截止)","0","0","2019/06/03 16:00:00","0","0","6","0","0","0","1","20904056","0","0","0","0","0","20904078","20904078","9040003"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」8次(6/17 1559截止)","0","0","2019/06/03 16:00:00","0","0","8","0","0","0","1","20904057","0","0","0","0","0","20904079","20904079","9040003"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」10次(6/17 1559截止)","0","0","2019/06/03 16:00:00","0","0","10","0","0","0","1","20904019","0","0","0","0","0","20904080","20904080","9040003"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」2次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","2","0","0","0","1","20904050","0","0","0","0","0","20904081","20904081","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」4次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","4","0","0","0","1","20904050","0","0","0","0","0","20904082","20904082","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」6次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","6","0","0","0","1","20904050","0","0","0","0","0","20904083","20904083","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」8次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","8","0","0","0","1","20904050","0","0","0","0","0","20904084","20904084","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」10次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","10","0","0","0","1","20904051","0","0","0","0","0","20904085","20904085","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」12次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","12","0","0","0","1","20904050","0","0","0","0","0","20904086","20904086","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」14次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","14","0","0","0","1","20904050","0","0","0","0","0","20904087","20904087","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」16次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","16","0","0","0","1","20904050","0","0","0","0","0","20904088","20904088","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」18次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","18","0","0","0","1","20904050","0","0","0","0","0","20904089","20904089","9040004"
"2019/06/17 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」20次(6/17 1559截止)","0","0","2019/06/10 16:00:00","0","0","20","0","0","0","1","20904052","0","0","0","0","0","20904090","20904090","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」1次(7/1 1559截止)","0","0","2019/06/17 16:00:00","0","0","1","0","0","0","1","20904058","0","0","0","0","0","20904091","20904091","9040003"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」2次(7/1 1559截止)","0","0","2019/06/17 16:00:00","0","0","2","0","0","0","1","20904059","0","0","0","0","0","20904092","20904092","9040003"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」4次(7/1 1559截止)","0","0","2019/06/17 16:00:00","0","0","4","0","0","0","1","20904060","0","0","0","0","0","20904093","20904093","9040003"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」6次(7/1 1559截止)","0","0","2019/06/17 16:00:00","0","0","6","0","0","0","1","20904061","0","0","0","0","0","20904094","20904094","9040003"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」8次(7/1 1559截止)","0","0","2019/06/17 16:00:00","0","0","8","0","0","0","1","20904062","0","0","0","0","0","20904095","20904095","9040003"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」10次(7/1 1559截止)","0","0","2019/06/17 16:00:00","0","0","10","0","0","0","1","20904019","0","0","0","0","0","20904096","20904096","9040003"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」2次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","2","0","0","0","1","20904050","0","0","0","0","0","20904097","20904097","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」4次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","4","0","0","0","1","20904050","0","0","0","0","0","20904098","20904098","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」6次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","6","0","0","0","1","20904050","0","0","0","0","0","20904099","20904099","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」8次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","8","0","0","0","1","20904050","0","0","0","0","0","20904100","20904100","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」10次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","10","0","0","0","1","20904051","0","0","0","0","0","20904101","20904101","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」12次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","12","0","0","0","1","20904050","0","0","0","0","0","20904102","20904102","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」14次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","14","0","0","0","1","20904050","0","0","0","0","0","20904103","20904103","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」16次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","16","0","0","0","1","20904050","0","0","0","0","0","20904104","20904104","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」18次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","18","0","0","0","1","20904050","0","0","0","0","0","20904105","20904105","9040004"
"2019/07/01 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」20次(7/1 1559截止)","0","0","2019/06/24 16:00:00","0","0","20","0","0","0","1","20904052","0","0","0","0","0","20904106","20904106","9040004"
"2019/07/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」1次(7/15 1559截止)","0","0","2019/07/01 16:00:00","0","0","1","0","0","0","1","20904063","0","0","0","0","0","20904107","20904107","9040003"
"2019/07/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」2次(7/15 1559截止)","0","0","2019/07/01 16:00:00","0","0","2","0","0","0","1","20904064","0","0","0","0","0","20904108","20904108","9040003"
"2019/07/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」4次(7/15 1559截止)","0","0","2019/07/01 16:00:00","0","0","4","0","0","0","1","20904065","0","0","0","0","0","20904109","20904109","9040003"
"2019/07/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」6次(7/15 1559截止)","0","0","2019/07/01 16:00:00","0","0","6","0","0","0","1","20904066","0","0","0","0","0","20904110","20904110","9040003"
"2019/07/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」8次(7/15 1559截止)","0","0","2019/07/01 16:00:00","0","0","8","0","0","0","1","20904067","0","0","0","0","0","20904111","20904111","9040003"
"2019/07/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」10次(7/15 1559截止)","0","0","2019/07/01 16:00:00","0","0","10","0","0","0","1","20904068","0","0","0","0","0","20904112","20904112","9040003"
"2019/07/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」12次(7/15 1559截止)","0","0","2019/07/01 16:00:00","0","0","12","0","0","0","1","20904069","0","0","0","0","0","20904113","20904113","9040003"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」2次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","2","0","0","0","1","20904070","0","0","0","0","0","20904114","20904114","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」4次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","4","0","0","0","1","20904070","0","0","0","0","0","20904115","20904115","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」6次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","6","0","0","0","1","20904070","0","0","0","0","0","20904116","20904116","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」8次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","8","0","0","0","1","20904070","0","0","0","0","0","20904117","20904117","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」10次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","10","0","0","0","1","20904071","0","0","0","0","0","20904118","20904118","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」12次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","12","0","0","0","1","20904070","0","0","0","0","0","20904119","20904119","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」14次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","14","0","0","0","1","20904070","0","0","0","0","0","20904120","20904120","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」16次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","16","0","0","0","1","20904070","0","0","0","0","0","20904121","20904121","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」18次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","18","0","0","0","1","20904070","0","0","0","0","0","20904122","20904122","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」20次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","20","0","0","0","1","20904072","0","0","0","0","0","20904123","20904123","9040004"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」1次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","1","0","0","0","1","20904073","0","0","0","0","0","20904124","20904124","9040003"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」2次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","2","0","0","0","1","20904074","0","0","0","0","0","20904125","20904125","9040003"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」4次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","4","0","0","0","1","20904075","0","0","0","0","0","20904126","20904126","9040003"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」6次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","6","0","0","0","1","20904076","0","0","0","0","0","20904127","20904127","9040003"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」8次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","8","0","0","0","1","20904077","0","0","0","0","0","20904128","20904128","9040003"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」10次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","10","0","0","0","1","20904078","0","0","0","0","0","20904129","20904129","9040003"
"2019/07/26 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」12次(7/26 1559截止)","0","0","2019/07/15 16:00:00","0","0","12","0","0","0","1","20904079","0","0","0","0","0","20904130","20904130","9040003"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」1次(8/15 1559截止)","0","0","2019/08/01 16:00:00","0","0","1","0","0","0","1","20904080","0","0","0","0","0","20904131","20904131","9040003"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」2次(8/15 1559截止)","0","0","2019/08/01 16:00:00","0","0","2","0","0","0","1","20904081","0","0","0","0","0","20904132","20904132","9040003"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」4次(8/15 1559截止)","0","0","2019/08/01 16:00:00","0","0","4","0","0","0","1","20904082","0","0","0","0","0","20904133","20904133","9040003"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」6次(8/15 1559截止)","0","0","2019/08/01 16:00:00","0","0","6","0","0","0","1","20904083","0","0","0","0","0","20904134","20904134","9040003"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」8次(8/15 1559截止)","0","0","2019/08/01 16:00:00","0","0","8","0","0","0","1","20904084","0","0","0","0","0","20904135","20904135","9040003"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」10次(8/15 1559截止)","0","0","2019/08/01 16:00:00","0","0","10","0","0","0","1","20904085","0","0","0","0","0","20904136","20904136","9040003"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主奇幻包」12次(8/15 1559截止)","0","0","2019/08/01 16:00:00","0","0","12","0","0","0","1","20904086","0","0","0","0","0","20904137","20904137","9040003"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」2次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","2","0","0","0","1","20904087","0","0","0","0","0","20904138","20904138","9040004"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」4次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","4","0","0","0","1","20904087","0","0","0","0","0","20904139","20904139","9040004"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」6次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","6","0","0","0","1","20904087","0","0","0","0","0","20904140","20904140","9040004"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」8次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","8","0","0","0","1","20904087","0","0","0","0","0","20904141","20904141","9040004"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」10次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","10","0","0","0","1","20904088","0","0","0","0","0","20904142","20904142","9040004"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」12次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","12","0","0","0","1","20904087","0","0","0","0","0","20904143","20904143","9040004"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」14次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","14","0","0","0","1","20904087","0","0","0","0","0","20904144","20904144","9040004"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」16次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","16","0","0","0","1","20904087","0","0","0","0","0","20904145","20904145","9040004"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」18次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","18","0","0","0","1","20904087","0","0","0","0","0","20904146","20904146","9040004"
"2019/08/15 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」20次(8/15 1559截止)","0","0","2019/08/07 16:00:00","0","0","20","0","0","0","1","20904089","0","0","0","0","0","20904147","20904147","9040004"
"2019/08/28 15:59:59","904","0","402","禮包加碼送-獲得「公主周年包」1次(8/28 1559截止)","0","0","2019/08/15 16:00:00","0","0","1","0","0","0","1","20904090","0","0","0","0","0","20904148","20904148","9040005"
"2019/08/28 15:59:59","904","0","402","禮包加碼送-獲得「公主周年包」2次(8/28 1559截止)","0","0","2019/08/15 16:00:00","0","0","2","0","0","0","1","20904091","0","0","0","0","0","20904149","20904149","9040005"
"2019/08/28 15:59:59","904","0","402","禮包加碼送-獲得「公主周年包」4次(8/28 1559截止)","0","0","2019/08/15 16:00:00","0","0","4","0","0","0","1","20904092","0","0","0","0","0","20904150","20904150","9040005"
"2019/08/28 15:59:59","904","0","402","禮包加碼送-獲得「公主周年包」6次(8/28 1559截止)","0","0","2019/08/15 16:00:00","0","0","6","0","0","0","1","20904093","0","0","0","0","0","20904151","20904151","9040005"
"2019/08/28 15:59:59","904","0","402","禮包加碼送-獲得「公主周年包」8次(8/28 1559截止)","0","0","2019/08/15 16:00:00","0","0","8","0","0","0","1","20904094","0","0","0","0","0","20904152","20904152","9040005"
"2019/08/28 15:59:59","904","0","402","禮包加碼送-獲得「公主周年包」10次(8/28 1559截止)","0","0","2019/08/15 16:00:00","0","0","10","0","0","0","1","20904095","0","0","0","0","0","20904153","20904153","9040005"
"2019/08/23 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」2次(8/23 1559截止)","0","0","2019/08/15 16:00:00","0","0","2","0","0","0","1","20904097","0","0","0","0","0","20904155","20904155","9040004"
"2019/08/23 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」4次(8/23 1559截止)","0","0","2019/08/15 16:00:00","0","0","4","0","0","0","1","20904097","0","0","0","0","0","20904156","20904156","9040004"
"2019/08/23 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」6次(8/23 1559截止)","0","0","2019/08/15 16:00:00","0","0","6","0","0","0","1","20904098","0","0","0","0","0","20904157","20904157","9040004"
"2019/08/23 15:59:59","904","0","402","禮包加碼送-獲得「公主補給包」8次(8/23 1559截止)","0","0","2019/08/15 16:00:00","0","0","8","0","0","0","1","20904098","0","0","0","0","0","20904158","20904158","9040004"
