ccc97c6d10ba083690b0a58ea9f23b74206dc6da5bc26f7af33c9c6eafe391a2,2996573f7e825957acf3252c6866cecb71d94163f5828eaa025a4bde6a15c61f,9a6cc38a9c441326954dea0dbb9797a138572c7f97e3d6f86107b4470ca37158,2156ec6087f986449294406249f4d08d3fc1b54327d7b6acd37094e3b700baad,30f67b8132f392ef417b3699e0dac8de0dafce61acc6211c731c448ee1ed787b,c506f699b1affaaae25de2e3c208dc5e67cf8e074851a855ebf34ab8dcb9deb0,dc34b82d2ead1618e3919b014871671cc386dd71d0ba026d97751b16b97f9994,e3f73156a7b6e71e776241afe58795d9b4c72688bea9764c5338b878914fc180,ecc27ab01b6b52ec362b7f94e6a1a3da024e161e44b19ccdd565a24b996ac4e4,be8ae4de9b7cb135bbb6f561fe9dc729c3299023ec84c5198851f130b7540d6d,72761b0c538db51791342e310f33abf94ddd52b1254a2428eeaa4db2ba8bba8c,896114734bd9b1160575afe4863799f9e67ebfe7d32c5d4d44981e8c721d8786
"封印有流夏的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2019/03/13 16:00:00","流夏的記憶碎片","31056","8210112","1","11","31056","0","9999"
"封印有吉塔的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","吉塔的記憶碎片","31057","2101112","1","11","31057","0","9999"
"封印有貪吃佩可的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","貪吃佩可的記憶碎片","31058","5414112","1","11","31058","0","9999"
"封印有可可蘿的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","可可蘿的記憶碎片","31059","1432112","1","11","31059","0","9999"
"封印有凱留的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","凱留的記憶碎片","31060","1170112","1","11","31060","0","9999"
"封印有矛依未的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/07/01 16:00:00","矛依未的記憶碎片","31061","6201112","1","11","31061","0","9999"
"封印有亞里莎的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","亞里莎的記憶碎片","31063","81212","1","11","31063","0","9999"
"封印有雪菲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2021/06/19 16:00:00","雪菲的記憶碎片","31064","2103112","1","11","31064","0","9999"
"封印有嘉夜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/03/19 16:00:00","嘉夜的記憶碎片","31065","1070112","1","11","31065","0","9999"
"封印有祈梨的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/09/16 16:00:00","祈梨的記憶碎片","31066","144112","1","11","31066","0","9999"
"封印有帆稀的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","帆稀的記憶碎片","31067","5460112","1","11","31067","0","9999"
"封印有拉比林斯達的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/12/18 16:00:00","拉比林斯達的記憶碎片","31068","8051112","1","11","31068","0","9999"
"封印有霸瞳皇帝的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","霸瞳皇帝的記憶碎片","31069","1001112","1","11","31069","0","9999"
"封印有似似花的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/01/21 16:00:00","似似花的記憶碎片","31070","4343112","1","11","31070","0","9999"
"封印有克莉絲提娜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2019/02/01 12:00:00","克莉絲提娜的記憶碎片","31071","1281212","1","11","31071","0","9999"
"封印有貪吃佩可（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","貪吃佩可（夏日）的記憶碎片","31075","5414122","1","11","31075","0","9999"
"封印有可可蘿（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","可可蘿（夏日）的記憶碎片","31076","1432122","1","11","31076","0","9999"
"封印有鈴莓（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","鈴莓（夏日）的記憶碎片","31077","2222222","1","11","31077","0","9999"
"封印有凱留（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","凱留（夏日）的記憶碎片","31078","1170132","1","11","31078","0","9999"
"封印有珠希（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","珠希（夏日）的記憶碎片","31079","3060122","1","11","31079","0","9999"
"封印有美冬（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","美冬（夏日）的記憶碎片","31080","6152122","1","11","31080","0","9999"
"封印有忍（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","忍（萬聖節）的記憶碎片","31081","2144122","1","11","31081","0","9999"
"封印有宮子（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2019/03/06 16:00:00","宮子（萬聖節）的記憶碎片","31082","6170122","1","11","31082","0","9999"
"封印有美咲（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2019/02/27 16:00:00","美咲（萬聖節）的記憶碎片","31083","6120122","1","11","31083","0","9999"
"封印有千歌（聖誕節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","千歌（聖誕節）的記憶碎片","31084","3110122","1","11","31084","0","9999"
"封印有胡桃（聖誕節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","0","2030/08/01 14:59:59","2019/05/02 16:00:00","胡桃（聖誕節）的記憶碎片","31085","1282122","1","11","31085","0","9999"
"封印有綾音（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","綾音（聖誕節）的記憶碎片","31086","64132","1","11","31086","0","9999"
"封印有日和（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/06/03 16:00:00","日和（新年）的記憶碎片","31087","5174122","1","11","31087","0","9999"
"封印有優衣（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/05/07 16:00:00","優衣（新年）的記憶碎片","31088","7201122","1","11","31088","0","9999"
"封印有怜（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/06/03 16:00:00","怜（新年）的記憶碎片","31089","8301122","1","11","31089","0","9999"
"封印有惠理子（情人節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/07/01 16:00:00","惠理子（情人節）的記憶碎片","31090","381122","1","11","31090","0","9999"
"封印有靜流（情人節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/06/17 16:00:00","靜流（情人節）的記憶碎片","31091","2122122","1","11","31091","0","9999"
"封印有安的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/08/01 16:00:00","安的記憶碎片","31092","94112","1","11","31092","0","9999"
"封印有露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/08/01 16:00:00","露的記憶碎片","31093","8202112","1","11","31093","0","9999"
"封印有古蕾婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/08/15 16:00:00","古蕾婭的記憶碎片","31094","1283112","1","11","31094","0","9999"
"封印有空花（大江戶）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/09/02 16:00:00","空花（大江戶）的記憶碎片","31095","1202122","1","11","31095","0","9999"
"封印有妮諾（大江戶）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/09/20 16:00:00","妮諾（大江戶）的記憶碎片","31096","4144122","1","11","31096","0","9999"
"封印有雷姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/10/01 16:00:00","雷姆的記憶碎片","31097","8362112","1","11","31097","0","9999"
"封印有拉姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/10/01 16:00:00","拉姆的記憶碎片","31098","8062112","1","11","31098","0","9999"
"封印有愛蜜莉雅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/10/18 16:00:00","愛蜜莉雅的記憶碎片","31099","362112","1","11","31099","0","9999"
"封印有鈴奈（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/11/01 16:00:00","鈴奈（夏日）的記憶碎片","31100","2222122","1","11","31100","0","9999"
"封印有伊緒（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/11/01 16:00:00","伊緒（夏日）的記憶碎片","31101","104122","1","11","31101","0","9999"
"封印有咲戀（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/11/19 16:00:00","咲戀（夏日）的記憶碎片","31103","2083122","1","11","31103","0","9999"
"封印有真琴（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/12/02 16:00:00","真琴（夏日）的記憶碎片","31104","6014122","1","11","31104","0","9999"
"封印有香織（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/12/02 16:00:00","香織（夏日）的記憶碎片","31105","1004122","1","11","31105","0","9999"
"封印有真步（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2019/12/16 16:00:00","真步（夏日）的記憶碎片","31106","6054122","1","11","31106","0","9999"
"封印有碧（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/01/02 16:00:00","碧（插班生）的記憶碎片","31107","4142","1","11","31107","0","9999"
"封印有克蘿依的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/01/10 16:00:00","克蘿依的記憶碎片","31108","1284112","1","11","31108","0","9999"
"封印有琪愛兒的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/07/20 16:00:00","琪愛兒的記憶碎片","31109","3103112","1","11","31109","0","9999"
"封印有優妮的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/07/02 16:00:00","優妮的記憶碎片","31110","7241112","1","11","31110","0","9999"
"封印有鏡華（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/02/04 16:00:00","鏡華（萬聖節）的記憶碎片","31111","1174122","1","11","31111","0","9999"
"封印有禊（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/02/04 16:00:00","禊（萬聖節）的記憶碎片","31112","6124122","1","11","31112","0","9999"
"封印有美美（萬聖節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/02/19 16:00:00","美美（萬聖節）的記憶碎片","31113","6161122","1","11","31113","0","9999"
"封印有露娜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/03/04 16:00:00","露娜的記憶碎片","31114","8240112","1","11","31114","0","9999"
"封印有克莉絲提娜（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/04/01 16:00:00","克莉絲提娜（聖誕節）的記憶碎片","31115","1281222","1","11","31115","0","9999"
"封印有望（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/04/01 16:00:00","望（聖誕節）的記憶碎片","31116","4424122","1","11","31116","0","9999"
"封印有伊莉亞（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/04/22 16:00:00","伊莉亞（聖誕節）的記憶碎片","31117","171122","1","11","31117","0","9999"
"封印有貪吃佩可（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2021/05/07 16:00:00","貪吃佩可（新年）的記憶碎片","31118","5414132","1","11","31118","0","9999"
"封印有可可蘿（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/05/22 16:00:00","可可蘿（新年）的記憶碎片","31119","1432132","1","11","31119","0","9999"
"封印有凱留（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/05/05 16:00:00","凱留（新年）的記憶碎片","31120","1170142","1","11","31120","0","9999"
"封印有鈴莓（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/05/05 16:00:00","鈴莓（新年）的記憶碎片","31121","2222232","1","11","31121","0","9999"
"封印有霞（魔法少女）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/06/03 16:00:00","霞（魔法少女）的記憶碎片","31122","1022122","1","11","31122","0","9999"
"封印有栞（魔法少女）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/06/03 16:00:00","栞（魔法少女）的記憶碎片","31123","2104122","1","11","31123","0","9999"
"封印有卯月（NGs）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/09/30 16:00:00","卯月（NGs）的記憶碎片","31124","232112","1","11","31124","0","9999"
"封印有凜（NGs）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","凜（NGs）的記憶碎片","31125","8194212","1","11","31125","0","9999"
"封印有未央（NGs）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/09/30 16:00:00","未央（NGs）的記憶碎片","31126","6104112","1","11","31126","0","9999"
"封印有鈴（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/08/06 16:00:00","鈴（遊俠）的記憶碎片","31127","8194122","1","11","31127","0","9999"
"封印有真陽（遊俠）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2020/08/21 16:00:00","真陽（遊俠）的記憶碎片","31128","6051122","1","11","31128","0","9999"
"封印有璃乃（奇幻）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","0","2030/08/01 14:59:59","2015/12/17 15:00:00","璃乃（奇幻）的記憶碎片","31129","8144122","1","11","31129","0","9999"
