6aade3e31f1c13b76deca3d9ec901b7219c351dc37630a0d7c61b2d6feceb9a4,5b397a2c0b07b36baee4f87eb1091a471be7fa7e6d1e6f27666a01f262bb5c5f,ba6fe1c31c3b5a8c7c9ab6b9768ff209d800e6c7a50cff222b8d9b7df2ae62f2,73aaf810f28f4d14b5e953e9590b1569a095e257dc76cb8afd0d335bb6fabdcc,6da6850e79c17f10101fda2374b13c066ea1482801f4ae4db9ed8ce35064cd55,b0fba27c1f9e0cdfdefa509b7d222e27e23f225bfda1033975529196898984bc,450a4f8143e0306df557368ff1d0aa73834700b1d6cb559865043bda424e9c81,7b048e2100a19086f68feaa23942801a3c5a40f1c403f441d8ed1cc5b527bcb6,f40fa7a9fbf277e904b28a23bfa9e5311f76092d41c0d7f3c167113334ff92a4,f03125c9096d25f89dc064951f58222f06160f1fe584ec01ed50945049f6ec39,2b0f307894df4124d71e2f26ea419063050d9d9a35faad6523e596d7837d1525,a315f0e73a3e73864f20ad47bfac254bed52622aa31b398293cb758d7689f816
"0","17","能夠交換特定EX★5配件的交換券。","999","0","1","0","EX★5迷宮配件交換券","2030/08/01 14:59:59","28502","2026/08/13 16:00:00","0"
"0","17","能夠交換特定EX★5防具的交換券。","999","0","1","0","EX★5防具交換券","2030/08/01 14:59:59","28503","2025/12/25 16:00:00","0"
"0","17","能夠交換特定EX★5配件的交換券。","999","0","1","0","EX★5配件交換券","2030/08/01 14:59:59","28504","2026/07/06 11:00:00","0"
"0","8","可以玩 10 次真穗（少戰）精選轉蛋的轉蛋券。","999","0","1","0","真穗（少戰）精選轉蛋專用10連轉蛋券","2026/09/23 15:59:59","29001","2026/09/01 05:00:00","0"
"0","8","可以玩 10 次艾麗卡（少戰）精選轉蛋的轉蛋券。","999","0","1","0","艾麗卡（少戰）精選轉蛋專用10連轉蛋券","2026/09/23 15:59:59","29002","2026/09/12 05:00:00","0"
"0","11","封印有日和的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31001","1","5174112","日和的記憶碎片","2030/08/01 14:59:59","31001","2015/12/17 15:00:00","0"
"0","11","封印有優衣的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31002","1","7201112","優衣的記憶碎片","2030/08/01 14:59:59","31002","2015/12/17 15:00:00","0"
"0","11","封印有怜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31003","1","8301112","怜的記憶碎片","2030/08/01 14:59:59","31003","2015/12/17 15:00:00","0"
"0","11","封印有禊的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31004","1","6124112","禊的記憶碎片","2030/08/01 14:59:59","31004","2015/12/17 15:00:00","0"
"0","11","封印有茉莉的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31005","1","6032112","茉莉的記憶碎片","2030/08/01 14:59:59","31005","2019/01/22 16:00:00","0"
"0","11","封印有茜里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31006","1","10112","茜里的記憶碎片","2030/08/01 14:59:59","31006","2015/12/17 15:00:00","0"
"0","11","封印有宮子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31007","1","6170112","宮子的記憶碎片","2030/08/01 14:59:59","31007","2015/12/17 15:00:00","0"
"0","11","封印有雪的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31008","1","7211112","雪的記憶碎片","2030/08/01 14:59:59","31008","2015/12/17 15:00:00","0"
"0","11","封印有杏奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31009","1","94312","杏奈的記憶碎片","2030/08/01 14:59:59","31009","2015/12/17 15:00:00","0"
"0","11","封印有真步的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31010","1","6054112","真步的記憶碎片","2030/08/01 14:59:59","31010","2015/12/17 15:00:00","0"
"0","11","封印有璃乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31011","1","8144112","璃乃的記憶碎片","2030/08/01 14:59:59","31011","2015/12/17 15:00:00","0"
"0","11","封印有初音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31012","1","5032112","初音的記憶碎片","2030/08/01 14:59:59","31012","2015/12/17 15:00:00","0"
"0","11","封印有七七香的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31013","1","4040112","七七香的記憶碎片","2030/08/01 14:59:59","31013","2015/12/17 15:00:00","0"
"0","11","封印有霞的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31014","1","1022112","霞的記憶碎片","2030/08/01 14:59:59","31014","2019/07/15 16:00:00","0"
"0","11","封印有美里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31015","1","6120212","美里的記憶碎片","2030/08/01 14:59:59","31015","2015/12/17 15:00:00","0"
"0","11","封印有鈴奈的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31016","1","2222112","鈴奈的記憶碎片","2030/08/01 14:59:59","31016","2015/12/17 15:00:00","0"
"0","11","封印有香織的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31017","1","1004112","香織的記憶碎片","2030/08/01 14:59:59","31017","2015/12/17 15:00:00","0"
"0","11","封印有伊緒的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31018","1","104112","伊緒的記憶碎片","2030/08/01 14:59:59","31018","2015/12/17 15:00:00","0"
"0","11","封印有美美的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31020","1","6161112","美美的記憶碎片","2030/08/01 14:59:59","31020","2015/12/17 15:00:00","0"
"0","11","封印有胡桃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31021","1","1282112","胡桃的記憶碎片","2030/08/01 14:59:59","31021","2015/12/17 15:00:00","0"
"0","11","封印有依里的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31022","1","7481112","依里的記憶碎片","2030/08/01 14:59:59","31022","2015/12/17 15:00:00","0"
"0","11","封印有綾音的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31023","1","70112","綾音的記憶碎片","2030/08/01 14:59:59","31023","2015/12/17 15:00:00","0"
"0","11","封印有鈴莓的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31025","1","2222212","鈴莓的記憶碎片","2030/08/01 14:59:59","31025","2015/12/17 15:00:00","0"
"0","11","封印有鈴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31026","1","8194112","鈴的記憶碎片","2030/08/01 14:59:59","31026","2015/12/17 15:00:00","0"
"0","11","封印有惠理子的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31027","1","381212","惠理子的記憶碎片","2030/08/01 14:59:59","31027","2015/12/17 15:00:00","0"
"0","11","封印有咲戀的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31028","1","2083112","咲戀的記憶碎片","2030/08/01 14:59:59","31028","2015/12/17 15:00:00","0"
"0","11","封印有望的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31029","1","4424112","望的記憶碎片","2030/08/01 14:59:59","31029","2015/12/17 15:00:00","0"
"0","11","封印有妮諾的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31030","1","4144112","妮諾的記憶碎片","2030/08/01 14:59:59","31030","2015/12/17 15:00:00","0"
"0","11","封印有忍的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31031","1","2144112","忍的記憶碎片","2030/08/01 14:59:59","31031","2015/12/17 15:00:00","0"
"0","11","封印有秋乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31032","1","11112","秋乃的記憶碎片","2030/08/01 14:59:59","31032","2015/12/17 15:00:00","0"
"0","11","封印有真陽的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31033","1","6051112","真陽的記憶碎片","2030/08/01 14:59:59","31033","2015/12/17 15:00:00","0"
"0","11","封印有優花梨的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31034","1","7210112","優花梨的記憶碎片","2030/08/01 14:59:59","31034","2015/12/17 15:00:00","0"
"0","11","封印有鏡華的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31036","1","1174112","鏡華的記憶碎片","2030/08/01 14:59:59","31036","2015/12/17 15:00:00","0"
"0","11","封印有智的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31037","1","3464112","智的記憶碎片","2030/08/01 14:59:59","31037","2015/12/17 15:00:00","0"
"0","11","封印有栞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31038","1","2104112","栞的記憶碎片","2030/08/01 14:59:59","31038","2015/12/17 15:00:00","0"
"0","11","封印有碧的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31040","1","4112","碧的記憶碎片","2030/08/01 14:59:59","31040","2015/12/17 15:00:00","0"
"0","11","封印有千歌的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31042","1","3110112","千歌的記憶碎片","2030/08/01 14:59:59","31042","2015/12/17 15:00:00","0"
"0","11","封印有真琴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31043","1","6014112","真琴的記憶碎片","2030/08/01 14:59:59","31043","2015/12/17 15:00:00","0"
"0","11","封印有伊莉亞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31044","1","171112","伊莉亞的記憶碎片","2030/08/01 14:59:59","31044","2015/12/17 15:00:00","0"
"0","11","封印有空花的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31045","1","1202112","空花的記憶碎片","2030/08/01 14:59:59","31045","2015/12/17 15:00:00","0"
"0","11","封印有珠希的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31046","1","3060112","珠希的記憶碎片","2030/08/01 14:59:59","31046","2015/12/17 15:00:00","0"
"0","11","封印有純的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31047","1","2172112","純的記憶碎片","2030/08/01 14:59:59","31047","2015/12/17 15:00:00","0"
"0","11","封印有美冬的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31048","1","6152112","美冬的記憶碎片","2030/08/01 14:59:59","31048","2015/12/17 15:00:00","0"
"0","11","封印有靜流的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31049","1","2122112","靜流的記憶碎片","2030/08/01 14:59:59","31049","2015/12/17 15:00:00","0"
"0","11","封印有美咲的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31050","1","6120112","美咲的記憶碎片","2030/08/01 14:59:59","31050","2015/12/17 15:00:00","0"
"0","11","封印有深月的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31051","1","6132112","深月的記憶碎片","2030/08/01 14:59:59","31051","2015/12/17 15:00:00","0"
"0","11","封印有莉瑪的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31052","1","8160112","莉瑪的記憶碎片","2030/08/01 14:59:59","31052","2015/12/17 15:00:00","0"
"0","11","封印有莫妮卡的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31053","1","6441112","莫妮卡的記憶碎片","2030/08/01 14:59:59","31053","2015/12/17 15:00:00","0"
"0","11","封印有紡希的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31054","1","3262112","紡希的記憶碎片","2030/08/01 14:59:59","31054","2015/12/17 15:00:00","0"
"0","11","封印有步未的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31055","1","72112","步未的記憶碎片","2030/08/01 14:59:59","31055","2019/07/26 16:00:00","0"
"0","11","封印有流夏的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31056","1","8210112","流夏的記憶碎片","2030/08/01 14:59:59","31056","2019/03/13 16:00:00","0"
"0","11","封印有吉塔的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31057","1","2101112","吉塔的記憶碎片","2030/08/01 14:59:59","31057","2015/12/17 15:00:00","0"
"0","11","封印有貪吃佩可的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31058","1","5314112","貪吃佩可的記憶碎片","2030/08/01 14:59:59","31058","2015/12/17 15:00:00","0"
"0","11","封印有可可蘿的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31059","1","1432112","可可蘿的記憶碎片","2030/08/01 14:59:59","31059","2015/12/17 15:00:00","0"
"0","11","封印有凱留的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31060","1","1170112","凱留的記憶碎片","2030/08/01 14:59:59","31060","2015/12/17 15:00:00","0"
"0","11","封印有矛依未的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31061","1","6201112","矛依未的記憶碎片","2030/08/01 14:59:59","31061","2019/07/01 16:00:00","0"
"0","11","封印有亞里莎的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31063","1","81212","亞里莎的記憶碎片","2030/08/01 14:59:59","31063","2015/12/17 15:00:00","0"
"0","11","封印有雪菲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31064","1","2103112","雪菲的記憶碎片","2030/08/01 14:59:59","31064","2021/06/19 16:00:00","0"
"0","11","封印有嘉夜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31065","1","1070112","嘉夜的記憶碎片","2030/08/01 14:59:59","31065","2020/03/19 16:00:00","0"
"0","11","封印有祈梨的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31066","1","144112","祈梨的記憶碎片","2030/08/01 14:59:59","31066","2020/09/16 16:00:00","0"
"0","11","封印有帆稀的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31067","1","5460112","帆稀的記憶碎片","2030/08/01 14:59:59","31067","2015/12/17 15:00:00","0"
"0","11","封印有拉比林斯達的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31068","1","8051112","拉比林斯達的記憶碎片","2030/08/01 14:59:59","31068","2020/12/18 16:00:00","0"
"0","11","封印有霸瞳皇帝的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31069","1","1001112","霸瞳皇帝的記憶碎片","2030/08/01 14:59:59","31069","2015/12/17 15:00:00","0"
"0","11","封印有似似花的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31070","1","4343112","似似花的記憶碎片","2030/08/01 14:59:59","31070","2020/01/21 16:00:00","0"
"0","11","封印有克莉絲提娜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31071","1","1281212","克莉絲提娜的記憶碎片","2030/08/01 14:59:59","31071","2019/02/01 12:00:00","0"
"0","11","封印有貪吃佩可（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31075","1","5314122","貪吃佩可（夏日）的記憶碎片","2030/08/01 14:59:59","31075","2015/12/17 15:00:00","0"
"0","11","封印有可可蘿（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31076","1","1432122","可可蘿（夏日）的記憶碎片","2030/08/01 14:59:59","31076","2015/12/17 15:00:00","0"
"0","11","封印有鈴莓（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31077","1","2222222","鈴莓（夏日）的記憶碎片","2030/08/01 14:59:59","31077","2015/12/17 15:00:00","0"
"0","11","封印有凱留（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","99999","31078","1","1170122","凱留（夏日）的記憶碎片","2030/08/01 14:59:59","31078","2015/12/17 15:00:00","0"
"0","11","封印有珠希（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31079","1","3060122","珠希（夏日）的記憶碎片","2030/08/01 14:59:59","31079","2015/12/17 15:00:00","0"
"0","11","封印有美冬（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31080","1","6152122","美冬（夏日）的記憶碎片","2030/08/01 14:59:59","31080","2015/12/17 15:00:00","0"
"0","11","封印有忍（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31081","1","2144122","忍（萬聖節）的記憶碎片","2030/08/01 14:59:59","31081","2015/12/17 15:00:00","0"
"0","11","封印有宮子（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","99999","31082","1","6170122","宮子（萬聖節）的記憶碎片","2030/08/01 14:59:59","31082","2019/03/06 16:00:00","0"
