16de73c3c5b8aac33ee2e6e87c07b077f00cbd570e3f436ebb3e1f325c46eca3,83481e81bb58179f4297fa921c18745a6012f5e5c3afdb07f256eb9d0a1ece63,53502b6419c6b11fef6aef5371ff430ca6ce0091a771eab9d6a433042090a869,267c52d8ac785c9a7c3b62beb3fa82ce998f87e56d3f2d763811ea2176bf2f02,c04f704b3c81b1cd218469ee5478ca47975b44da350f837381942cb02fb959dd,9189dfb64ba261a6b2e0f0c816b2cc08e5e38e4f4df2d869ad7165e7d38b96b0,ca12dbbca49f3aa14d0fecca583115fe3f6c0c636bd2c70bbfd3ac34222a0398,71beafdae7d57938ed167a55fcd04c42604e4fdd5e680e4d734ff1591fd499a7,8fe1e028a4d8d9f39456f91b43c68b016ccda16dcd08fb5729b602bab3e63c90,0eafacadd247e379442cdcca612a76b3833b424e5c93175f69aed76087052c73,91b5a2731d1e86588ed088ab1b86104c7d769a403c5d5d0a7b2958052d6cd7c6,f51b83475e88eb33c3de134eb84d4c0eb84522ca9c186c1be6824a67f8ac9bfc,898f9bc643dde4065218e1e2c6320a438261bb7261d4bc4dcce2fde1c0e065d6,721933e53ec72ef5c9ec1018061a8904f926952fc90e7dd96310bf2af0fffe62,0b8bc699f7cec6b620253c46e2864a4f80c4a82fe7fa3ab801df6577c82b826e,cfef503b87c28708c4112548b6d8053de70844d896e511bd1e055ee3410de364,0ba61077b6fc972f4d3dd85cd708c3007bfcaa51dea0ca3f737fe0603893d48d,f1419fb1ae14a56d38d8043e56b393f9f128847936763a040eda5916689d00f4,cfa9da8599f0d464b2d0c5b8b274c23f12e94f435c66614a2cc528b1bd4767d5,3ae8e90293923a702a21182f7b6b5a3b11d507cdc3c91c66ad4c37dd3b89d994,4e31e4f0ebb8bfcf75f65f73272b621cd46eec35a1a6d5720c3efd093c605056,be0e33adaf48368b6db0c6dc2583184d09cf23e0f9c8e773b476d8856dd6fb72,c04ec73cf53ab0f5fec339a86412b5eea6cf15d43cc54e288f9d1e63dce9c853,d1d8185cd18cdf2afcb7d92ef1de4277c09164c7f1f26a0aecef9851aa2ff736,5f20b574504a4f13ae04e74182bb7ddc2b5afbb2a176e50a1150034537720994
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","124901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","124901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","124901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","125001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","125001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","125101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","125101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","125201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","125201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","125301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","125301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","125401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","125401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","125501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","125501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","125601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","125601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","125701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","125701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","125801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","125801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","125801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","126901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","126901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","126901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","127001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","127001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","127001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","127101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","127101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","127101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","127201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","127201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","127201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","127301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","127301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","127301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","127501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","127501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","127501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","127601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","127601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","127601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","127701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","127701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","127701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","127801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","127801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","127801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","127901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","127901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","127901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","128001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","128001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","128001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","128301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","128301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","128301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","128401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","128401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","128401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","128501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","128501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","128501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","128701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","128701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","128701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","128801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","128801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","128801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","128901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","128901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","128901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","129001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","129001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","129001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","129301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","129301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","129301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","129401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","129401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","129401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","129501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","129501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","129501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","129601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","129601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","129601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","129701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","129701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","129701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","129801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","129801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","129801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","129901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","129901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","129901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","130001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","130001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","130001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","130101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","130101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","130101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","130201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","130201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","130201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","130701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","130701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","130701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","130801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","130801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","130801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","130901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","130901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","130901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","131001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","131001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","131001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","131101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","131101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","131101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","131201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","131201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","131201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","131601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","131601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","131601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","131701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","131701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","131701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","131801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","131801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","131801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","131901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","131901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","131901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","132001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","132001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","132001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","132101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","132101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","132101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","132201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","132201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","132201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","132301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","132301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","132301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","132401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","132401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","132401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","132501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","132501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","132501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","132801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","132801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","132801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","132901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","132901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","132901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","133001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","133001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","133001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","133101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","133101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","133101","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","133201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","133201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","133201","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","133501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","133501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","133501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","133601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","133601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","133601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","133701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","133701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","133701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","133801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","133801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","133801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","133901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","133901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","133901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","134001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","134001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","134001","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","134301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","134301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","134301","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","134401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","134401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","134401","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","134501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","134501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","134501","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","134601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","134601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","134601","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","134701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","134701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","134701","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","134801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","134801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","134801","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","134901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","134901","0","0","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","134901","0","0","0","0","0","0","0","0","0"
