cb8b8948f9e1994b5f99ace981953e9c421cee5c514e2e001a24249c358b686b,e73b11a5972a92b8931aacdf18ecbfdfad810995beece3ef4685467dbfeed521,1531caa1a5f8bfbeeb5d2a40cca6567f47f4ccef48d9d2719072f4eee873d7dd,ba211fd1dacfc6cb6983974f512597248ccf094d50a004b23af9e415ce1374cb,046b877a7a97caf122c6c2e3bfae30a10a7b320f8aca4520489b02ed3cf7cef2,51b57cbd91e5b31a63727ac6165a50db68b690e6f44d2fd27e0115ac05f224aa,0cc0691a49880a1f31e6b9666b794dec48e965b964453bffa5ed5129a2d12263,aa29a03dcc703f4bf9eb5fddaa681f223416fe07e4384d9bf52d55e2cb0f5c03,382c5ec602f4d250f87ea6851d6c762f3dd9861a9cd31761bbf2373adf91b6ff,a16ad7faccf194bd854b9aa8f1116349aeb676461e5d62cad37b308c05d87eed,c23208fe937f507e994024ab85f32fc6bc1a8f5aff2b7aada1feafdc2bae8e55,f8f44e533f601770e6229db8b8b44affc321b04f3cd0a526830e3ea707afd5aa,7b11c4ff966e97f69512674dbd4c35c4b11673f1fbbba28b85e7bacc66a05c36,0304e77e38b9f1c53151039fad4177743a0155384a3071baaaa55bceb0fb4586,abee9c4f2b692cf861fe0f9a92dd5ab473bfb74fddd27b5103e52e29def95e96,1254baea3a1c9400c47eb1c9e52ab9272de90f34c07c3739bb827c6b83b43aa2,4e74415e6755e6fd73397e559628ca825f1ac53920dcee4dd44e7ffdad8ddc29,e592588d7aa097034923fdedb3291a984fc6815cd94ee6d83271c105313a32b7,86234e704ee7c70ee8d6984d1cf8ec505ea7d23b771e5d0b58751c4006ede9f0,b86c14eb3f1f4513dd03fb0b2c3c6393f3b081872490875ebcf967951fb7e896,967b919e58dfc94debb41da3935ef54a4daff43f72967c482fb1b24a4b592e3c,693a8f9da5c31c2f19eb2d0ca8704550619803a546e22147b5e8dc67b32ab59c,c5f13b89bf4e3b30d723ecc9b73340f9daeb0325c1bd7af01d33e056be9ae921,a18e25c305d9f158cb4f2fc13090c7bf628850c3dd4721bb1d1d969774ddc5b1,4d2e9255fcb67d9e22014d2be27dd87d73abd9da36a7abae46b80bd549e2b5f9,383969a01cd29731e6c1c90b15f5593037bedd21dec640e6d6a63b16e42697e2,b38a9cfddd47f81fc0698dc66357aba30f4d52c95024f3e7057a0f702d090d0a,f019db4c4882cdce14065aabf328bc86c6492d87572c0024f570b531dfb097bc
"1014001","101400104","0","以前方第3名敵人為中心，展開使範圍內的敵人大幅度降低魔法防禦力，並小幅度降低ＴＰ上升的領域，且小幅度降低行動速度。","0","0","101400104","0","0","0","0","0","0","罪惡牢籠","101400103","0","101400102","101400105","1015","101400101","0","0","0","0","1","0","0","0"
"1014002","0","0","對前方範圍內的全體敵人造成小幅度的魔法傷害，並且施加束縛。","0","0","0","0","0","0","0","0","0","束縛之徑","0","0","101400202","0","2007","101400201","0","101400201","0","0","1","0","0","1.4"
"1014003","0","0","對面前的１名敵人造成小幅度的魔法傷害，並且使其混亂。","0","0","0","0","0","0","0","0","0","誤導之彈","0","0","101400302","0","2024","101400301","0","101400301","0","0","1","0","0","1.4"
"1014011","101401104","101401107","以前方第3名敵人為中心，展開使範圍內的敵人特大幅度降低魔法防禦力，小幅度降低TP上升的領域，並且中幅度下降其行動速度。同時，施加【倒數】，倒數5次後依照目標敵人的數量，對敵方全體造成小幅度的魔法傷害。此技能造成的傷害將不會恢復敵人的TP。","0","0","101401104","0","101401106","101401105","0","0","101401108","真實結局例證","101401103","0","101401102","101401105","1015","101401101","0","0","101401105","101401105","1","0","0","0"
"1014012","0","0","對前方範圍內的全體敵人造成小幅度的魔法傷害，並且施加束縛。依照範圍內敵人的數量，提升束縛的時間。","0","0","0","0","0","0","0","101401201","0","束縛之徑+","101401203","0","101401202","0","2007","101401201","0","0","0","0","1","0","0","1.4"
"1014501","0","0","戰鬥開始時，中幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0","0","0","偵探智慧","0","0","0","0","3004","101450101","0","0","0","0","0","0","0","0"
"1014511","0","0","戰鬥開始時，大幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0","0","0","偵探智慧+","0","0","0","0","3004","101451101","0","0","0","0","0","0","0","0"
"1015001","0","0","中幅度恢復己方全體 HP ，並且小幅度提升魔法防禦力。","0","0","0","0","0","0","0","0","0","姐妹互助","0","0","101500102","0","1005","101500101","0","0","0","0","1","0","0","0"
"1015002","0","0","小幅度提升所有周圍我方的魔法攻擊力。","0","0","0","0","0","0","0","0","0","神聖力量","0","0","0","0","2003","101500201","0","0","0","0","1","0","0","1.17"
"1015003","0","0","賦予最前方1名夥伴持續恢復HP的狀態。","0","0","0","0","0","0","0","0","0","愛之治癒","0","0","0","0","2005","101500301","0","0","0","0","1","0","0","1.6"
"1015011","0","0","中幅度恢復我方全體的HP，小幅度提升魔法防禦力，特大幅度提升魔法攻擊力，同時中幅度提升魔法暴擊與魔法攻擊暴擊時的傷害，並且施加持續恢復HP的狀態。","0","0","101501104","0","101501106","0","0","0","0","神聖擁抱","101501103","0","101501102","101501105","1005","101501101","0","0","0","0","1","0","0","0"
"1015012","0","0","大幅度提升周圍所有夥伴的魔法攻擊力，並且中幅度提升魔法暴擊。","0","0","0","0","0","0","0","0","0","神聖力量+","0","0","101501202","0","2003","101501201","0","0","0","0","1","0","0","1.17"
"1015501","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0","0","0","天女的威嚴","0","0","0","0","3003","101550101","0","0","0","0","0","0","0","0"
"1015511","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0","0","0","天女的威嚴+","0","0","0","0","3003","101551101","0","0","0","0","0","0","0","0"
"1016001","0","0","對面前的１名敵人造成特大幅度的物理傷害。此技能必定會暴擊。","0","0","0","0","0","0","0","0","0","碎心之箭","0","0","0","0","1001","101600101","0","0","0","0","1","0","0","0"
"1016002","0","0","對面前的 1 名敵人造成中幅度的物理傷害。此技能必定會暴擊。","0","0","0","0","0","0","0","0","0","激怒噗飛鏢","0","0","0","0","2001","101600201","0","0","0","0","0","0","0","0.71"
"1016003","0","0","中幅提升自己的物理攻擊力。","0","0","0","0","0","0","0","0","0","魅力氛圍♪","0","0","0","0","2003","101600301","0","0","0","0","1","0","0","1.4"
"1016011","0","0","中幅度提升自己物理攻擊暴擊時造成的傷害，並對面前的1名敵人造成特大幅度的物理傷害。此技能的第1次傷害必定會暴擊。","0","0","0","0","0","0","0","0","0","高級訂製之心","0","0","101601102","0","1001","101601101","0","0","0","0","1","0","0","0"
"1016012","0","0","對面前的１名敵人造成共３次，並且暴擊時傷害並非２倍而是３倍的大幅度物理傷害。此技能的第１下必定會暴擊。","0","0","0","0","0","0","0","0","0","激怒噗飛鏢+","101601203","0","101601202","0","2001","101601201","0","0","0","0","0","0","0","0.71"
"1016013","0","0","特大幅度提升自身的物理攻擊力，小幅度提升物理攻擊暴擊時的傷害，並中幅度恢復TP。","0","0","0","0","0","0","0","0","0","魅力氛圍♪+","101601303","0","101601302","0","2003","101601301","0","0","0","0","1","0","0","1.4"
"1016501","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0","0","0","可愛感覺","0","0","0","0","3001","101650101","0","0","0","0","0","0","0","0"
"1016511","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0","0","0","可愛感覺+","0","0","0","0","3001","101651101","0","0","0","0","0","0","0","0"
"1017001","0","0","對面前的 1 名敵人造成特大幅度的物理傷害。","0","0","0","0","0","0","0","0","0","琉球犬矢之拳","0","0","0","0","1001","101700101","0","0","0","0","0","0","0","0"
"1017002","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","0","0","0","0","0","0","正中路突擊","0","0","0","0","2001","101700201","0","0","0","0","0","0","0","1"
"1017003","0","0","在使用過此技能後，每當香織攻擊一次敵人，她對該敵人所造成的傷害將會提升。此效果最多累積次數為 5 回。","0","0","0","0","0","0","0","0","0","精神統一","0","0","0","0","2003","101700301","0","0","0","0","0","0","0","1"
"1017011","0","0","中幅度提升自身的物理攻擊力，對面前1名敵方角色造成極大幅度的物理傷害。","0","0","0","0","0","0","0","0","0","真‧琉球犬猛擊之拳","0","0","101701102","0","1001","101701101","0","0","0","0","0","0","0","0"
"1017012","0","0","對面前的 1 名敵人造成大幅度的物理傷害。","0","0","0","0","0","0","0","0","0","正中路突擊+","0","0","0","0","2001","101701201","0","0","0","0","0","0","0","1"
"1017501","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0","0","0","琉球犬式練氣術","0","0","0","0","3001","101750101","0","0","0","0","0","0","0","0"
"1017511","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0","0","0","琉球犬式練氣術+","0","0","0","0","3001","101751101","0","0","0","0","0","0","0","0"
"1018001","0","0","對全體敵人造成小幅度魔法的傷害，並且使其陷入誘惑狀態。","0","0","0","0","0","0","0","0","0","心型 Love 風暴","0","0","101800102","0","1009","101800101","0","101800101","0","0","1","0","0","0"
"1018002","0","0","以從前方數來第2名敵人為中心，對範圍內所有敵人造成小幅度的魔法傷害。","0","0","0","0","0","0","0","0","0","尾巴鞭擊","0","0","101800202","0","2002","101800201","0","101800201","0","0","1","0","0","1.66"
"1018003","0","0","讓隨機 1 名敵人的 TP 小幅度的下降，並且小幅度恢復自己的 TP。","0","0","0","0","0","0","0","0","0","靈魂吸取","0","0","101800302","0","2006","101800301","0","0","0","0","1","0","0","1.33"
"1018011","0","0","對全體敵人造成中幅度的魔法傷害，並且小幅度降低其 TP，同時小幅度降低其 TP 上升，再使其陷入誘惑狀態。","101801101","0","101801104","0","0","0","0","101801101","0","心型 Love 颶風","101801103","0","101801102","0","1009","101801101","0","101801101","0","0","1","0","0","0"
"1018012","101801202","101801207","以從前方數來第2名敵人為中心，對範圍內所有敵人造成中幅度的魔法傷害，並且對陷入誘惑狀態的敵人大幅度降低其TP，而對未陷入狀態的敵人中幅度降低其物理攻擊力與魔法攻擊力。","101801203","0","101801204","0","101801206","0","0","101801202","0","尾巴鞭擊+","101801203","0","101801202","101801205","2002","101801201","0","101801201","101801205","101801205","1","0","0","1.66"
"1018203","0","0","讓隨機1名敵人的TP小幅度的下降、小幅度降低其物理攻擊力與魔法攻擊力，並且小幅度恢復自身的TP。","0","0","101820304","0","0","0","0","0","0","靈魂吸取","101820303","0","101820302","0","2006","101820301","0","0","0","0","1","0","0","1.33"
"1018211","0","0","對全體敵人造成中幅度的魔法傷害，並且小幅度降低其 TP，同時小幅度降低其 TP 上升，再使其陷入誘惑狀態。","101821101","0","101821104","0","0","0","0","101821101","0","心型 Love 颶風","101821103","0","101821102","0","1009","101821101","0","101821101","0","0","1","0","0","0"
"1018212","101821202","101821207","以從前方數來第2名敵人為中心，對範圍內所有敵人造成中幅度的魔法傷害，並且對陷入誘惑狀態的敵人大幅度降低其TP，而對未陷入狀態的敵人中幅度降低其物理攻擊力與魔法攻擊力。","101821203","0","101821204","0","101821206","0","0","101821202","0","尾巴鞭擊+","101821203","0","101821202","101821205","2002","101821201","0","101821201","101821205","101821205","1","0","0","1.66"
"1018501","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0","0","0","甜美愛心","0","0","0","0","3003","101850101","0","0","0","0","0","0","0","0"
"1018511","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力，並小幅提升自己的魔法防禦力。","0","0","0","0","0","0","0","0","0","甜美愛心+","0","0","101851102","0","3003","101851101","0","0","0","0","0","0","0","0"
"1020001","0","0","對面前的 1 名敵人造成中幅度的物理傷害，並且對第 2 近的 1 名敵人造成大幅度的物理傷害。","0","0","0","0","0","0","0","0","0","兔子先生斬擊","102000103","0","102000102","0","1001","102000101","0","0","0","0","1","0","0","0"
"1020002","0","0","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","0","0","0","0","0","0","蹦蹦跳攻擊","0","0","102000202","0","2001","102000201","0","0","0","0","1","0","0","0.85"
"1020003","0","0","小幅度提升己方全體的物理攻擊力。","0","0","0","0","0","0","0","0","0","兔子先生聲援","0","0","0","0","2003","102000301","0","0","0","0","0","0","0","0.42"
"1020011","0","0","對前方範圍內的所有敵人造成大幅度的物理傷害，並且以離自身第2近的敵人為中心，對範圍內的所有敵人造成特大幅度的物理傷害。","0","0","0","0","0","0","0","102001102","0","兔子先生旋風","102001103","0","102001102","0","1001","102001101","0","0","0","0","1","0","0","0"
"1020012","0","0","對前方範圍內的全體敵人造成大幅度的物理傷害。","0","0","0","0","0","0","0","102001202","0","蹦蹦跳攻擊+","102001203","0","102001202","0","2001","102001201","0","0","0","0","1","0","0","0.85"
"1020501","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0","0","0","兔子先生之力","0","0","0","0","3001","102050101","0","0","0","0","0","0","0","0"
"1020511","0","0","戰鬥開始時，大幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0","0","0","兔子先生之力+","0","0","0","0","3001","102051101","0","0","0","0","0","0","0","0"
"1021001","0","0","對面前的 1 名敵人造成大幅度的物理傷害，並且使敵人長時間的暈眩。","0","0","0","0","0","0","0","0","0","膽怯的鈴鐺揮擊","0","0","102100102","0","1018","102100101","0","102100101","0","0","0","0","0","0"
"1021002","0","0","小幅度提升己方全體的物理防禦力與魔法防禦力。","0","0","0","0","0","0","0","0","0","勇氣之鈴","0","0","102100202","0","2003","102100201","0","102100201","0","0","0","0","0","1.375"
"1021003","0","0","對面前的 1 名敵人造成小幅度的物理傷害，並且使其暈眩。","0","0","0","0","0","0","0","0","0","鈴之震音","0","0","102100302","0","2018","102100301","0","102100301","0","0","1","0","0","1.375"
"1021011","0","0","對前方範圍內的全體敵人造成大幅度的物理傷害，並使敵人長時間的暈眩。此外，大幅度提升我方全體的物理防禦力與魔法防禦力，以自身為中心，賦予範圍內角色持續恢復 HP 之狀態。","0","0","102101104","0","0","0","0","0","0","出道新星開演","102101103","0","102101102","102101105","1018","102101101","0","102101101","0","0","0","0","0","0"
"1021012","0","0","中幅度提升全體夥伴的物理防禦力和魔法防禦力，小幅度恢復TP。","0","0","0","0","0","0","0","102101201","0","勇氣之鈴+","102101203","0","102101202","0","2003","102101201","0","102101201","0","0","0","0","0","1.375"
"1021501","0","0","戰鬥開始時，中幅度提升自己的最大 HP。","0","0","0","0","0","0","0","0","0","閃耀活動","0","0","0","0","3005","102150101","0","0","0","0","0","0","0","0"
"1021511","0","0","戰鬥開始時，中幅度提升自己的最大 HP，並小幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0","0","0","閃耀活動+","0","0","102151102","0","3005","102151101","0","0","0","0","0","0","0","0"
"1022001","0","0","對前方範圍內的全體敵人造成中幅度的魔法傷害。","0","0","0","0","0","0","0","0","0","雷霆標槍","0","0","0","0","1002","102200101","0","0","0","0","0","0","0","0"
"1022002","0","0","消耗 HP，大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0","0","0","過載蓄力","0","0","102200202","0","2003","102200201","0","0","0","0","0","0","0","1.25"
"1022003","0","0","對前方範圍內的全體敵人造成小幅度的魔法傷害。","0","0","0","0","0","0","0","0","0","闇影炸裂","0","0","0","0","2002","102200301","0","0","0","0","1","0","0","0.98"
"1022011","0","0","對前方範圍內的全體敵人造成大幅度的魔法傷害。當依里的HP越少時，所造成的傷害越高。","0","0","0","0","0","0","0","0","0","審判標槍","0","0","102201102","0","1002","102201101","0","0","0","0","0","0","0","0"
"1022012","0","0","消耗 HP，特大幅度提升自己的魔法攻擊力，並中幅度恢復 TP。","0","0","0","0","0","0","0","0","0","過載蓄力+","102201203","0","102201202","0","2003","102201201","0","0","0","0","0","0","0","1.25"
"1022212","0","0","消耗 HP，特大幅度提升自己的魔法攻擊力，並中幅度恢復 TP。","0","0","0","0","0","0","0","0","0","過載蓄力+","102221203","0","102221202","0","2003","102221201","0","0","0","0","0","0","0","1.25"
"1022501","0","0","戰鬥開始時，中幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0","0","0","雷霆增幅","0","0","0","0","3003","102250101","0","0","0","0","0","0","0","0"
"1022511","0","0","戰鬥開始時，大幅度提升自己的魔法攻擊力。","0","0","0","0","0","0","0","0","0","雷霆增幅+","0","0","0","0","3003","102251101","0","0","0","0","0","0","0","0"
"1023001","0","0","對面前的 1 名敵人造成大幅度的物理傷害，並且大距離向後吹飛並造成暈眩。","0","0","102300104","0","0","0","0","0","0","噗吉全力揮擊","102300103","0","102300102","0","1001","102300101","0","0","0","0","0","0","0","0"
"1023002","0","0","對前方範圍內的全體敵人造成小幅度的物理傷害，並且使敵人暈眩。","0","0","0","0","0","0","0","0","0","噗吉破壞","0","0","102300202","0","2018","102300201","0","102300201","0","0","0","0","0","1.125"
"1023003","0","0","以自己為中心，對範圍內所有敵人造成小幅度的物理傷害，並造成小幅度的物理防禦力下降。","0","0","0","0","0","0","0","0","0","噗吉颶風","0","0","102300302","0","2001","102300301","0","102300301","0","0","0","0","0","0.855"
"1023011","0","0","對前方範圍內的全體敵人造成特大幅度的物理傷害，並且大幅度將其擊飛再使其暈眩。","0","0","102301104","0","0","0","0","0","0","噗吉旋風全壘打","102301103","0","102301102","0","1001","102301101","0","0","0","0","0","0","0","0"
"1023012","0","0","對前方範圍內的全體敵人造成中幅度的物理傷害，並且使敵人暈眩。另外再對面前的１名敵人造成大幅度的物理傷害，並小幅度降低其行動速度。","102301203","0","102301204","0","0","0","0","0","0","噗吉破壞+","102301203","0","102301202","0","2018","102301201","0","102301201","0","0","0","0","0","1.125"
"1023501","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力。","0","0","0","0","0","0","0","0","0","甜美強棒","0","0","0","0","3001","102350101","0","0","0","0","0","0","0","0"
"1023511","0","0","戰鬥開始時，中幅度提升自己的物理攻擊力，並小幅度提升自己的魔法防禦力。","0","0","0","0","0","0","0","0","0","甜美強棒+","0","0","102351102","0","3001","102351101","0","0","0","0","0","0","0","0"
