53bbc7fdd0779b4d6062fd671b53e6c58da9e5d4b803e485c2c9e47aa271d971,50ae0621f77be18c9a754041d7bee4018a6ff8597ad819cc91469f0ae8181431,9235a2094944b4ce51dbd28ab1d58f22c09473b106518b7ac9deb0f9b7a9f547,0535845c7f43c58624593431ebda11f0b3eae3b05e9b4457c65ce0c95369557a,87d73d49e199a8c6d1214751071af3cfa82d9d18e4710c5b0de6ecb89843f562,ad4ad5979dc66ba8ab07c21fc4e1e03ab3c7440d51d4f40877b3dd4ec62a9acc,da55d3c8b64dd6dafd73bfc81a9dc4e9b8f5d42afa61f688d5f187b61e8cbdb5,a9490d2ab382191c3129287165cf2e0a8edaabeba9994fc2fd71fefb7afacd01,a5d9bf8503890beb94c2ce424fcbdb463bf706c4e05b573950da55ba6bb51090,10a633b689931367202d641905bea1fa188280bdd3dd7c0cccdcc29dbea71793,f6217b4ec29591aff6b98e839c3f0ecf441e17af4f0aaae13c25b545f5553f34
"","","23","1021305","","","0","se_obtent_10213_drama_cook_lyrael","","se_10067600","1021305026"
"","0","3","1021305","","0","0","raira_cook","","1","1021305027"
"","0","3","1021305","","0","0","raira_cook","","2","1021305028"
"","0","3","1021305","","0","0","raira_end","","3","1021305029"
"","0","3","1021305","","0","0","raira_cook","","4","1021305030"
"","0","3","1021305","","0","0","raira_white","","5","1021305031"
"","0","3","1021305","","0","0","raira_cook","","6","1021305032"
"","0","3","1021305","","0","0","raira_white","","7","1021305033"
"","0","3","1021305","","0","0","raira_cook","","8","1021305034"
"","0","3","1021305","","0","0","raira_cook_w","","9","1021305035"
"","","93","1021305","","","","0","","3","1021305036"
"","","21","1021305","0","","0","vo_obtent_1021305_01","","vo_obtent_1021305","1021305037"
"","","93","1021305","","","","0","","2.366","1021305038"
"","","101","1021305","","","","","","1021305040","1021305039"
"","","24","1021305","","","","0","","se_obtent_10213_drama_cook_lyrael","1021305040"
"","","22","1021305","","","","0","","0","1021305041"
"0","0","6","1021305","1","0","1","1","","1","1021305042"
"0","0","6","1021305","1","0","1","1","","2","1021305043"
"0","0","6","1021305","1","0","1","1","","3","1021305044"
"0","0","6","1021305","1","0","1","1","","4","1021305045"
"0","0","6","1021305","1","0","1","1","","5","1021305046"
"0","0","6","1021305","1","0","1","1","","6","1021305047"
"0","0","6","1021305","1","0","1","1","","7","1021305048"
"0","0","6","1021305","1","0","1","1","","8","1021305049"
"0","0","6","1021305","1","0","1","1","","9","1021305050"
"","","37","1021305","","","","eat","","1","1021305051"
"","","32","1021305","","","","0","","2","1021305052"
"","","32","1021305","","","","0","","5","1021305053"
"","","32","1021305","","","","1","","10","1021305054"
"","","32","1021305","","","","1","","100","1021305055"
"","","23","1021305","","","0","se_obtent_10213_drama_eat","","se_10067600","1021305056"
"","","93","1021305","","","","0","","0","1021305057"
"","","21","1021305","0","","0","vo_obtent_1021305_02","","vo_obtent_1021305","1021305058"
"","","93","1021305","","","","0","","2.8","1021305059"
"","","21","1021305","0","","0","vo_obtent_1021305_03","","vo_obtent_1021305","1021305060"
"","","93","1021305","","","","0","","2.6","1021305061"
"","","26","1021305","","","","","","2","1021305062"
"","","21","1021305","0","","0","vo_obtent_1021305_04","","vo_obtent_1021305","1021305063"
"","","93","1021305","","","","0","","2.5","1021305064"
"","","101","1021305","","","","","","1021305066","1021305065"
"","","32","1021305","","","","0","","10","1021305066"
"","","32","1021305","","","","0","","100","1021305067"
"","","32","1021305","","","","1","","20","1021305068"
"","","32","1021305","","","","1","","200","1021305069"
"","","32","1021305","","","","1","","300","1021305070"
"","","24","1021305","","","","0","","se_obtent_10213_drama_eat","1021305071"
"","","22","1021305","","","","0","","0","1021305072"
"","","21","1021305","0","","0","vo_obtent_1021305_05","","vo_obtent_1021305","1021305073"
"","","25","1021305","","","","bgm_MC319A","","bgm_MC319A","1021305074"
"","","23","1021305","","","0","se_obtent_10213_drama_break_1","","se_10067600","1021305075"
"","","93","1021305","","","","0","","3.5","1021305076"
"","","101","1021305","","","","","","1021305078","1021305077"
"","","37","1021305","","","","break_2","","20","1021305078"
"","","37","1021305","","","","break_2","","200","1021305079"
"","","37","1021305","","","","break_2","","300","1021305080"
"","","24","1021305","","","","0","","se_obtent_10213_drama_break_1","1021305081"
"","","22","1021305","","","","0","","0","1021305082"
"","","21","1021305","0","","0","vo_obtent_1021305_06","","vo_obtent_1021305","1021305083"
"","","23","1021305","","","0","se_obtent_10213_drama_break_2","","se_10067600","1021305084"
"","","93","1021305","","","","0","","4","1021305085"
"","","101","1021305","","","","","","1021305087","1021305086"
"","","37","1021305","","","","break_3","","20","1021305087"
"","","37","1021305","","","","break_3","","200","1021305088"
"","","37","1021305","","","","break_3","","300","1021305089"
"","","24","1021305","","","","0","","se_obtent_10213_drama_break_2","1021305090"
"","","22","1021305","","","","0","","0","1021305091"
"","","21","1021305","0","","0","vo_obtent_1021305_07","","vo_obtent_1021305","1021305092"
"","","23","1021305","","","0","se_obtent_10213_drama_break_3","","se_10067600","1021305093"
"","","93","1021305","","","","0","","5","1021305094"
"","","101","1021305","","","","","","1021305096","1021305095"
"","","37","1021305","","","","break_4","","300","1021305096"
"","","32","1021305","","","","1","","21","1021305097"
"","","93","1021305","","","","0","","0.2","1021305098"
"","","141","1021305","","","","","","0","1021305099"
"","","93","1021305","","","","0","","0.1","1021305100"
"","","92","1021305","","","","","","","1021305101"
"","","101","1021305","","","","","","1021305103","1021305102"
"","","24","1021305","","","","0","","se_obtent_10213_drama_break_3","1021305103"
"","","22","1021305","","","","0","","0","1021305104"
"","","32","1021305","","","","1","","22","1021305105"
"","","93","1021305","","","","0","","0.4","1021305106"
"1","1","31","1021306","0","","0","1","","1","1021306001"
"1","1","31","1021306","0","","0","2","","2","1021306002"
"1","1","31","1021306","0","","0","5","","5","1021306003"
"1","0","31","1021306","0","","0","10","","10","1021306004"
"1","0","31","1021306","0","","0","20","","20","1021306005"
"1","0","31","1021306","0","","0","21","","21","1021306006"
"1","0","31","1021306","0","","0","22","","22","1021306007"
"1","0","31","1021306","0","","0","100","","106","1021306008"
"1","0","31","1021306","0","","0","200","","206","1021306009"
"1","0","31","1021306","0","","0","300","","306","1021306010"
"-14","1","5","1021306","0","0","27","1","empty","1","1021306011"
"-14","1","5","1021306","0","0","28","2","empty","2","1021306012"
"-14","1","5","1021306","0","0","26","3","empty","2","1021306013"
"-14","1","5","1021306","0","0","25","4","empty","11","1021306014"
"-14","1","5","1021306","0","0","24","5","empty","12","1021306015"
"-24","1","5","1021306","-10","0","13","6","empty","11","1021306016"
"-24","1","5","1021306","-10","0","12","7","empty","12","1021306017"
"-14","1","5","1021306","0","0","29","8","empty","0","1021306018"
"-19","1","5","1021306","-5","0","10","9","empty","0","1021306019"
"1","0","6","1021306","0.56","0","0.63","0.23","","6","1021306020"
"1","0","6","1021306","0.56","0","0.63","0.23","","7","1021306021"
"1","0","6","1021306","0.56","0","0.63","0.23","","9","1021306022"
"","","141","1021306","","","","","","1","1021306023"
"","","91","1021306","","","","","","0","1021306024"
"","","93","1021306","","","","0","","0.033","1021306025"
"","","23","1021306","","","0","se_obtent_10213_drama_cook_lyrael","","se_10067600","1021306026"
"","0","3","1021306","","0","0","raira_cook","","1","1021306027"
"","0","3","1021306","","0","0","raira_cook","","2","1021306028"
"","0","3","1021306","","0","0","raira_end","","3","1021306029"
"","0","3","1021306","","0","0","raira_cook","","4","1021306030"
"","0","3","1021306","","0","0","raira_white","","5","1021306031"
"","0","3","1021306","","0","0","raira_cook","","6","1021306032"
"","0","3","1021306","","0","0","raira_white","","7","1021306033"
"","0","3","1021306","","0","0","raira_cook","","8","1021306034"
"","0","3","1021306","","0","0","raira_cook_w","","9","1021306035"
"","","93","1021306","","","","0","","3","1021306036"
"","","21","1021306","0","","0","vo_obtent_1021306_01","","vo_obtent_1021306","1021306037"
"","","93","1021306","","","","0","","2.366","1021306038"
"","","101","1021306","","","","","","1021306040","1021306039"
"","","24","1021306","","","","0","","se_obtent_10213_drama_cook_lyrael","1021306040"
"","","22","1021306","","","","0","","0","1021306041"
"0","0","6","1021306","1","0","1","1","","1","1021306042"
"0","0","6","1021306","1","0","1","1","","2","1021306043"
"0","0","6","1021306","1","0","1","1","","3","1021306044"
"0","0","6","1021306","1","0","1","1","","4","1021306045"
"0","0","6","1021306","1","0","1","1","","5","1021306046"
"0","0","6","1021306","1","0","1","1","","6","1021306047"
"0","0","6","1021306","1","0","1","1","","7","1021306048"
"0","0","6","1021306","1","0","1","1","","8","1021306049"
"0","0","6","1021306","1","0","1","1","","9","1021306050"
"","","37","1021306","","","","eat","","1","1021306051"
"","","32","1021306","","","","0","","2","1021306052"
"","","32","1021306","","","","0","","5","1021306053"
"","","32","1021306","","","","1","","10","1021306054"
"","","32","1021306","","","","1","","100","1021306055"
"","","23","1021306","","","0","se_obtent_10213_drama_eat","","se_10067600","1021306056"
"","","93","1021306","","","","0","","0","1021306057"
"","","21","1021306","0","","0","vo_obtent_1021306_02","","vo_obtent_1021306","1021306058"
"","","93","1021306","","","","0","","2.8","1021306059"
"","","21","1021306","0","","0","vo_obtent_1021306_03","","vo_obtent_1021306","1021306060"
"","","93","1021306","","","","0","","2.6","1021306061"
"","","26","1021306","","","","","","2","1021306062"
"","","21","1021306","0","","0","vo_obtent_1021306_04","","vo_obtent_1021306","1021306063"
"","","93","1021306","","","","0","","2.5","1021306064"
"","","101","1021306","","","","","","1021306066","1021306065"
"","","32","1021306","","","","0","","10","1021306066"
"","","32","1021306","","","","0","","100","1021306067"
"","","32","1021306","","","","1","","20","1021306068"
"","","32","1021306","","","","1","","200","1021306069"
"","","32","1021306","","","","1","","300","1021306070"
"","","24","1021306","","","","0","","se_obtent_10213_drama_eat","1021306071"
"","","22","1021306","","","","0","","0","1021306072"
"","","21","1021306","0","","0","vo_obtent_1021306_05","","vo_obtent_1021306","1021306073"
"","","25","1021306","","","","bgm_MC319A","","bgm_MC319A","1021306074"
"","","23","1021306","","","0","se_obtent_10213_drama_break_1","","se_10067600","1021306075"
"","","93","1021306","","","","0","","3.5","1021306076"
"","","101","1021306","","","","","","1021306078","1021306077"
"","","37","1021306","","","","break_2","","20","1021306078"
"","","37","1021306","","","","break_2","","200","1021306079"
"","","37","1021306","","","","break_2","","300","1021306080"
"","","24","1021306","","","","0","","se_obtent_10213_drama_break_1","1021306081"
"","","22","1021306","","","","0","","0","1021306082"
"","","21","1021306","0","","0","vo_obtent_1021306_06","","vo_obtent_1021306","1021306083"
"","","23","1021306","","","0","se_obtent_10213_drama_break_2","","se_10067600","1021306084"
"","","93","1021306","","","","0","","4","1021306085"
"","","101","1021306","","","","","","1021306087","1021306086"
"","","37","1021306","","","","break_3","","20","1021306087"
"","","37","1021306","","","","break_3","","200","1021306088"
"","","37","1021306","","","","break_3","","300","1021306089"
"","","24","1021306","","","","0","","se_obtent_10213_drama_break_2","1021306090"
"","","22","1021306","","","","0","","0","1021306091"
"","","21","1021306","0","","0","vo_obtent_1021306_07","","vo_obtent_1021306","1021306092"
"","","23","1021306","","","0","se_obtent_10213_drama_break_3","","se_10067600","1021306093"
"","","93","1021306","","","","0","","5","1021306094"
"","","101","1021306","","","","","","1021306096","1021306095"
"","","37","1021306","","","","break_4","","300","1021306096"
"","","32","1021306","","","","1","","21","1021306097"
"","","93","1021306","","","","0","","0.2","1021306098"
"","","141","1021306","","","","","","0","1021306099"
"","","93","1021306","","","","0","","0.1","1021306100"
"","","92","1021306","","","","","","","1021306101"
"","","101","1021306","","","","","","1021306103","1021306102"
"","","24","1021306","","","","0","","se_obtent_10213_drama_break_3","1021306103"
"","","22","1021306","","","","0","","0","1021306104"
"","","32","1021306","","","","1","","22","1021306105"
"","","93","1021306","","","","0","","0.4","1021306106"
"1","1","31","1021307","0","","0","1","","1","1021307001"
"1","1","31","1021307","0","","0","2","","2","1021307002"
"1","1","31","1021307","0","","0","5","","5","1021307003"
"1","0","31","1021307","0","","0","10","","10","1021307004"
"1","0","31","1021307","0","","0","20","","20","1021307005"
"1","0","31","1021307","0","","0","21","","21","1021307006"
"1","0","31","1021307","0","","0","22","","22","1021307007"
"1","0","31","1021307","0","","0","100","","107","1021307008"
"1","0","31","1021307","0","","0","200","","207","1021307009"
"1","0","31","1021307","0","","0","300","","307","1021307010"
"-14","1","5","1021307","0","0","27","1","empty","1","1021307011"
"-14","1","5","1021307","0","0","28","2","empty","2","1021307012"
"-14","1","5","1021307","0","0","26","3","empty","2","1021307013"
"-14","1","5","1021307","0","0","25","4","empty","11","1021307014"
"-14","1","5","1021307","0","0","24","5","empty","12","1021307015"
"-24","1","5","1021307","-10","0","13","6","empty","11","1021307016"
"-24","1","5","1021307","-10","0","12","7","empty","12","1021307017"
"-14","1","5","1021307","0","0","29","8","empty","0","1021307018"
"-19","1","5","1021307","-5","0","10","9","empty","0","1021307019"
"1","0","6","1021307","0.56","0","0.63","0.23","","6","1021307020"
"1","0","6","1021307","0.56","0","0.63","0.23","","7","1021307021"
"1","0","6","1021307","0.56","0","0.63","0.23","","9","1021307022"
"","","141","1021307","","","","","","1","1021307023"
"","","91","1021307","","","","","","0","1021307024"
"","","93","1021307","","","","0","","0.033","1021307025"
"","","23","1021307","","","0","se_obtent_10213_drama_cook_lyrael","","se_10067600","1021307026"
"","0","3","1021307","","0","0","raira_cook","","1","1021307027"
"","0","3","1021307","","0","0","raira_cook","","2","1021307028"
"","0","3","1021307","","0","0","raira_end","","3","1021307029"
"","0","3","1021307","","0","0","raira_cook","","4","1021307030"
"","0","3","1021307","","0","0","raira_white","","5","1021307031"
"","0","3","1021307","","0","0","raira_cook","","6","1021307032"
"","0","3","1021307","","0","0","raira_white","","7","1021307033"
"","0","3","1021307","","0","0","raira_cook","","8","1021307034"
"","0","3","1021307","","0","0","raira_cook_w","","9","1021307035"
"","","93","1021307","","","","0","","3","1021307036"
"","","21","1021307","0","","0","vo_obtent_1021307_01","","vo_obtent_1021307","1021307037"
"","","93","1021307","","","","0","","2.366","1021307038"
"","","101","1021307","","","","","","1021307040","1021307039"
"","","24","1021307","","","","0","","se_obtent_10213_drama_cook_lyrael","1021307040"
"","","22","1021307","","","","0","","0","1021307041"
"0","0","6","1021307","1","0","1","1","","1","1021307042"
"0","0","6","1021307","1","0","1","1","","2","1021307043"
"0","0","6","1021307","1","0","1","1","","3","1021307044"
"0","0","6","1021307","1","0","1","1","","4","1021307045"
"0","0","6","1021307","1","0","1","1","","5","1021307046"
"0","0","6","1021307","1","0","1","1","","6","1021307047"
"0","0","6","1021307","1","0","1","1","","7","1021307048"
"0","0","6","1021307","1","0","1","1","","8","1021307049"
"0","0","6","1021307","1","0","1","1","","9","1021307050"
"","","37","1021307","","","","eat","","1","1021307051"
"","","32","1021307","","","","0","","2","1021307052"
"","","32","1021307","","","","0","","5","1021307053"
